RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,1048968,3147793,9368357,109519,2408538,478078.3,,,,65158.22,524307,17200.68,10969.72
100,1,971,1247.588,1.491,,,,,,,,,,
100,2,357,729.493,3.552,,,,,,,,,,
100,3,5021,6172.707,131.093,,,,,,,,,,
100,4,2514,3873.527,14.594,30,422.626,1.487,,,,,30,0.935,0.000
90,0,1048715,1894426,2287619,239,3734.484,41.442,38,865582.9,62331571,393913.3,745127,675099.0,498777.8
90,1,1388,1742.345,2.213,,,,,,,,,,
90,2,259,587.532,7.657,,,,,,,,,,
90,3,947,1768.728,9.499,33,468.673,1.180,,,,,33,1.003,0.000
90,4,315,382.789,1.233,,,,,,,,,,
80,0,1048797,1949995,2281485,14,248.906,45.132,32,765190.6,114484343,390335.7,756022,722011.1,599488.1
80,1,949,1095.744,1.168,,,,,,,,,,
80,2,400,647.023,1.280,,,,,,,,,,
80,3,4684,5616.592,378.893,,,,,,,,,,
80,4,2517,3173.917,5.443,,,,,,,,,,
70,0,1048888,1956728,12561768,24,451.285,82.718,31,668925.4,82343821,396226.9,757072,732661.6,703243.7
70,1,1050,1311.626,1.886,,,,,,,,,,
70,2,329,811.192,9.484,16,225.663,2.883,,,,,16,0.544,0.000
70,3,224,263.368,0.407,,,,,,,,,,
70,4,2700,3484.439,4.062,,,,,,,,,,
60,0,1048795,1966325,2201257,14,246.516,63.207,26,620223.3,122458705,391370.7,757067,731186.0,532401.2
60,1,1810,2215.366,1.863,,,,,,,,,,
60,2,465,1165.327,13.745,32,460.921,6.486,,,,,32,1.058,0.000
60,3,1558,2124.484,2.522,,,,,,,,,,
60,4,745,975.215,3.575,,,,,,,,,,
50,0,1048959,1973099,1677531,14,272.046,87.212,29,963457.5,453550249,389417.5,767120,759590.7,1186516
50,1,1528,2205.493,33.518,8,325.213,4882.764,,,,,8,0.398,0.000
50,2,375,754.398,5.662,,,,,,,,,,
50,3,1822,2645.409,3.569,16,235.353,4.766,,,,,16,0.716,0.000
50,4,844,1140.264,3.603,,,,,,,,,,
40,0,1048894,1989318,21827465,24,436.583,50.614,21,488455.8,102914907,382337.8,778448,768301.9,472566.1
40,1,2082,2482.220,196.758,,,,,,,,,,
40,2,458,724.042,1.610,,,,,,,,,,
40,3,1805,2897.657,5.853,33,464.712,2.155,,,,,33,1.046,0.000
40,4,989,1199.241,1.630,,,,,,,,,,
30,0,1048976,1998243,12304226,14,266.877,88.743,17,306970.6,103420137,390305.9,768808,763781.2,12512390
30,1,1711,2214.838,1.924,,,,,,,,,,
30,2,665,1122.765,6.091,16,227.588,2.277,,,,,16,0.553,0.000
30,3,2874,3812.899,3.558,,,,,,,,,,
30,4,2232,2793.540,20.119,8,132.741,22.580,,,,,8,0.322,0.000
20,0,1048844,2008511,1811719,14,263.270,69.342,11,240581.2,68791280,382828.0,766886,778342.0,575899.1
20,1,2323,3068.187,10.758,,,,,,,,,,
20,2,1025,1365.559,3.039,,,,,,,,,,
20,3,3199,4245.143,11.141,,,,,,,,,,
20,4,2066,2804.548,3.577,16,225.509,1.583,,,,,16,0.561,0.000
10,0,1048873,2022852,1389019,14,266.500,79.986,5,119306.4,86101090,379011.2,771508,788460.4,1335277
10,1,2123,2785.881,34.906,,,,,,,,,,
10,2,550,858.924,3.584,,,,,,,,,,
10,3,3123,4023.454,13.604,,,,,,,,,,
10,4,2060,2578.675,2.128,,,,,,,,,,
5,0,1048808,2026719,22863396,14,203.098,1.585,3,53606.16,11774110,381914.6,774793,786246.2,15159429
5,1,635,1005.321,6.681,16,227.616,3.157,,,,,16,0.564,0.000
5,2,622,952.669,2.695,,,,,,,,,,
5,3,4190,5145.149,405.069,,,,,,,,,,
5,4,2850,3826.599,4.989,,,,,,,,,,
