RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.21,3.55,0:05.77,109519,939266,558121,123931
90,2.24,2.79,0:05.31,239,1048551,565335,545442
80,2.22,2.75,0:05.28,14,1048783,565620,562256
70,2.31,2.56,0:05.19,16,1048781,565619,562327
60,2.31,2.52,0:05.16,14,1048787,565621,562422
50,2.24,2.91,0:05.48,14,1048792,565626,562723
40,2.30,2.44,0:05.07,15,1048792,565625,562718
30,2.32,2.25,0:04.91,14,1048796,565624,562789
20,2.36,2.17,0:04.87,14,1048798,565627,562876
10,2.43,2.00,0:04.78,14,1048803,565627,562964
5,2.40,1.98,0:04.72,14,1048801,565626,563007
