RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,726749,763
90,902009,32865
80,900820,32847
70,901292,32832
60,1078841,69070
50,1127858,79314
40,1115393,90725
30,1126635,84140
20,1132171,76734
10,1140239,90798
5,1049076,524310
