TIME,RECV,XMIT
3,0,0
106,0,0
210,0,0
313,0,0
416,0,0
519,0,0
622,0,0
726,0,0
829,0,0
932,0,0
1035,0,0
1138,0,0
1242,0,0
1345,0,0
1448,0,0
1551,0,0
1654,0,0
1758,0,0
1861,0,0
1964,1152520,81734540
2067,2596436,182937804
2170,4127032,290234588
2274,5752176,404139696
2377,7091128,497909280
2480,8619364,604467600
2583,9397032,658645968
2687,84628132,732190436
2790,171811992,787314100
2893,252939524,875154480
2996,329608248,982588512
3099,408526500,1084205700
3203,473717672,1155502308
3306,560996840,1209883148
3409,644632652,1289164204
3512,733019432,1339859740
3615,808281216,1457081612
3719,890379052,1543978140
3822,965941636,1656224264
3925,1053913720,1712236748
4029,1138760016,1787285752
4132,1162325592,1810679240
