RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1446227,0
90,1452397,2288
80,1452438,2175
70,1673649,20166
60,2299112,185881
50,3123277,748922
40,7929655,2272719
30,9468332,3225312
20,11026991,2974605
10,12501882,3028424
5,13428470,3205438
