RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,1445973,1037121,271933.5,,,,,,,,,,,1445973,41347.60,3827.262,,,
100,1,1162,1621.573,2.140,,,,,,,,,,,1162,44.818,0.000,,,
100,2,561,1013.582,1.751,,,,,,,,,,,561,41.729,0.001,,,
100,3,5022,6835.584,73.686,,,,,,,,,,,5022,324.867,2.436,,,
100,4,2127,3097.001,56.453,,,,,,,,,,,2127,105.074,4.237,,,
90,0,1451887,1072999,6906536,2273,16908.45,147.941,3,58585.63,2364838,,3453,1301.611,9.825,1451887,42321.28,65972.48,,1078.118,
90,1,1327,1804.913,3.694,,,,,,,,,,,1327,63.340,0.220,,,
90,2,280,593.628,1.662,,,,,,,,,,,280,23.108,0.002,,,
90,3,2289,3195.474,18.632,,,,,,,,,,,2289,112.697,1.076,,,
90,4,1830,2307.800,2.297,,,,,,,,,,,1830,63.243,0.000,,,
80,0,1452131,1090344,16701994,2160,16008.45,72.574,14,212795.9,18271563,,3489,1481.349,10.999,1452131,42614.73,1027934,,1103.618,
80,1,1984,2586.760,1.334,,,,,,,,,,,1984,73.089,0.000,,,
80,2,481,871.425,1.355,,,,,,,,,,,481,32.090,0.002,,,
80,3,1872,2808.121,3.092,,,,,,,,,,,1872,79.989,0.000,,,
80,4,910,1157.241,1.096,,,,,,,,,,,910,32.236,0.000,,,
70,0,1670990,1604279,8198612,20141,285225.0,45079.63,28,477087.1,26293084,,142912,70195.23,460935.3,1670990,50604.75,55534.51,,41307.71,
70,1,1581,2433.793,3.440,,,,,,,,,,,1581,57.985,0.000,,,
70,2,964,1429.246,1.154,,,,,,,,,,,964,47.045,0.001,,,
70,3,3235,4608.952,14.360,,,,,,,,,,,3235,124.151,0.002,,,
70,4,2878,3986.147,3.725,6,47.828,7.586,,,,,8,0.250,0.000,2878,102.636,0.001,,5.763,
60,0,2260208,4187056,9480835,185872,2124476,1221735,46,717778.6,32216808,,576662,362855.7,9728451,2260208,71261.16,103757.9,,162041.7,
60,1,6613,8314.096,368.719,1,10.784,0.000,,,,,8,0.356,0.000,6613,402.033,19.377,,1.481,
60,2,1327,2228.709,2.975,,,,,,,,,,,1327,84.752,0.208,,,
60,3,4933,7497.224,20.649,,,,,,,,,,,4933,221.083,0.390,,,
60,4,4250,5586.006,53.839,,,,,,,,,,,4250,147.134,0.004,,,
50,0,3044935,9772176,4868452,748906,6866250,12662377,54,850320.5,26087048,,1314729,567057.0,11564867,3044935,95541.76,144640.9,,389961.1,
50,1,14563,17076.42,876.984,,,,,,,,,,,14563,783.982,28.980,,,
50,2,3162,4712.635,15.094,,,,,,,,,,,3162,140.859,0.007,,,
50,3,11098,17208.56,273.963,,,,,,,,,,,11098,518.954,2.535,,,
50,4,7827,10434.80,122.354,,,,,,,,,,,7827,318.675,4.775,,,
40,0,7359344,32516402,4354515,2272710,23213130,3996300,63,945242.1,16312093,,4848631,3590373,1273798,7359344,241880.7,439574.0,,1394856,
40,1,8616,11969.27,490.162,,,,,,,,,,,8616,329.866,1.735,,,
40,2,1820,4411.578,4.870,,,,,,,,,,,1820,167.717,0.002,,,
40,3,6512,10169.26,30.710,1,13.847,0.000,,,,,4,0.157,0.000,6512,323.498,0.837,,4.287,
40,4,258,354.391,0.494,,,,,,,,,,,258,10.282,0.000,,,
30,0,8791341,44117199,7429594,3225287,32847897,6910934,13,203461.0,23714809,,7526241,4091486,1433596,8791341,285386.9,1739275,,2350971,
30,1,12673,17952.74,231.842,,,,,,,,,,,12673,513.952,6.651,,,
30,2,4088,7877.260,64.482,,,,,,,,,,,4088,297.294,0.547,,,
30,3,40402,56361.20,75992.13,,,,,,,,,,,40402,2193.374,1325.415,,,
30,4,22563,31577.36,922.934,5,54.848,42.465,,,,,8,0.303,0.000,22563,834.212,7.324,,4.672,
20,0,9909755,46191130,7443756,2974597,32002775,3998686,8,122207.1,23197741,,9461769,5788150,9474896,9909755,322435.3,3417120,,2795060,
20,1,12942,17385.59,232.581,,,,,,,,,,,12942,546.790,3.864,,,
20,2,3057,6584.023,54.049,,,,,,,,,,,3057,278.569,2.183,,,
20,3,16205,24763.92,1131.294,,,,,,,,,,,16205,805.045,40.870,,,
20,4,3295,4558.412,10.513,,,,,,,,,,,3295,137.029,0.331,,,
10,0,11189601,49703767,2020452,3028416,33664980,4897447,3,49121.78,27764127,,11052739,6621576,3535871,11189601,369529.9,1857105,,3196660,
10,1,24317,32849.19,423.171,,,,,,,,,,,24317,909.380,6.202,,,
10,2,4642,9023.117,1727.504,,,,,,,,,,,4642,328.052,24.224,,,
10,3,37342,56975.16,1123.020,,,,,,,,,,,37342,1758.774,16.601,,,
10,4,18298,24760.19,199.220,,,,,,,,,,,18298,715.434,4.106,,,
5,0,11625403,53049374,1265406,3205424,34368864,551579.8,1,14550.86,0.000,,11979321,8885318,3558167,11625403,377821.3,1398508,,3309889,
5,1,14435,18932.37,187.084,,,,,,,,,,,14435,565.635,4.540,,,
5,2,3832,7950.630,29.388,,,,,,,,,,,3832,302.843,0.561,,,
5,3,23005,35711.73,1356.376,,,,,,,,,,,23005,1103.813,22.405,,,
5,4,15463,20957.20,179.749,,,,,,,,,,,15463,563.641,1.215,,,
