RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105009,0
90,142120,21518
80,171799,46514
70,181117,61687
60,195745,73112
50,290056,80831
40,812758,123735
30,1507903,219203
20,1540614,230734
10,2997560,453453
5,3119869,457073
