TIME,RECV,XMIT
4,0,0
108,0,0
211,0,0
314,0,0
417,32176,3001704
520,1678028,118665048
623,10691972,147460320
726,10691972,147460320
830,21264000,156509036
933,21264000,156509036
1036,21264000,156509036
1139,21264000,156509036
1242,28974876,159849736
1345,34612280,168119692
1448,35734580,169606760
1551,37091152,171410520
1655,37850152,172652524
1758,52682512,197734260
1861,54004712,200167156
1964,54985664,202078752
2067,56352968,204936696
2171,60915152,217676712
2274,75753536,243324996
2377,76789104,243898564
2480,78251728,246147112
2583,79156064,248459964
2686,90056160,268349124
2789,101793712,268545892
2892,104403984,268590440
2995,108852720,268666364
3099,113275440,268741844
3202,129921344,269030000
3305,137691464,269766548
3408,139896452,270572880
3511,145498284,272774812
3614,148921112,281458308
3717,167400704,300273832
3820,173637456,302917340
3924,177596224,302991784
4027,181403232,303049872
4130,184711600,303106336
4233,199289232,303355124
4336,202632288,303412176
4439,210137904,303548560
