RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.39,0.19,0:04.59,0,104849,0,0
90,4.48,0.41,0:04.90,4945,109051,160297,99101
80,4.49,0.67,0:05.20,4198,111013,360654,312035
70,4.60,1.07,0:05.74,4757,125324,456238,435058
60,4.60,1.07,0:05.75,3688,111948,456045,452700
50,4.77,1.60,0:06.46,20968,155653,566142,544107
40,4.99,3.09,0:08.23,56059,266469,1306674,1252938
30,5.60,5.44,0:16.17,6487,1214487,3915534,4200131
20,5.65,6.13,0:16.87,8943,1229712,4100344,4373021
10,5.86,14.74,0:32.97,44520,2162795,7647369,9117673
5,6.17,8.37,0:30.32,4029,2572737,6800792,8540802
