RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100773,0
90,170641,192
80,188549,408
70,191905,181
60,194299,126
50,239115,4569
40,1141425,4073
30,1542042,1660
20,1575484,1327
10,1900919,129847
5,1836447,9054
