RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.75,0.11,0:02.13,0,100521,0,0
90,3.93,0.31,0:02.35,1060,140883,44790,41709
80,4.03,0.29,0:02.40,2632,152498,58781,53406
70,3.98,0.41,0:02.45,3673,162591,73758,64962
60,4.08,0.35,0:02.47,3199,168162,74249,71934
50,4.32,0.80,0:02.82,33486,215105,113689,108774
40,4.90,1.82,0:03.64,5104,1117549,555693,532857
30,4.96,2.39,0:04.01,5097,1350188,692734,743722
20,4.86,2.54,0:04.05,369,1380246,707029,773418
10,5.12,2.61,0:04.22,99,1382657,709351,776633
5,5.51,2.88,0:04.54,3180,1385997,713490,780612
