RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.76,1.25,0:04.02,13940,713019,204686,15475
90,2.44,2.34,0:04.79,75,529722,534459,513453
80,2.47,2.35,0:04.83,15,529726,534640,531527
70,2.56,2.21,0:04.77,15,529725,534636,531530
60,2.46,2.36,0:04.83,15,529723,534638,531530
50,2.53,2.20,0:04.74,15,529727,534641,531542
40,2.61,2.07,0:04.68,15,529725,534642,531543
30,2.65,2.03,0:04.68,15,529723,534640,531547
20,2.33,2.32,0:04.65,15,529723,534643,531552
10,2.55,2.06,0:04.62,15,529724,534634,531546
5,2.71,2.07,0:04.79,15,529721,534644,531562
