RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
30,0,539631,839353.1,3463306,139,1003.843,5.066,5,44920.98,21644048,369126.9
30,1,417645,728818.7,1514032,103,832.659,9.071,2,32677.10,763489.6,356211.1
30,2,409819,962807.7,16529233,85,754.017,13.852,2,35517.62,4527852,517238.9
30,3,1029,1359.015,3.085,9,90.543,46.261,,,,
30,4,2098,2968.993,130.683,27,209.477,18.728,,,,
