RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,104758,77403.04,25349.11,,,,,,,,,,,104758,3171.562,154.084,,,
100,1,1522,1939.445,1.130,,,,,,,,,,,1522,54.294,0.000,,,
100,2,522,799.329,2.665,,,,,,,,,,,522,27.024,0.001,,,
100,3,1587,2004.261,1.965,,,,,,,,,,,1587,54.493,0.000,,,
100,4,1237,1725.537,4.388,,,,,,,,,,,1237,42.870,0.000,,,
90,0,126360,225728.8,102731.4,14218,132287.8,33801.11,1,14070.03,0.000,,19113,1656.301,660.413,126360,3824.962,94.220,,5166.712,
90,1,712,1066.504,3.942,,,,,,,,,,,712,27.327,0.000,,,
90,2,164,369.280,0.233,,,,,,,,,,,164,15.063,0.002,,,
90,3,1124,1590.127,4.569,,,,,,,,,,,1124,57.229,0.194,,,
90,4,1839,2380.920,1.220,,,,,,,,,,,1839,76.157,0.118,,,
80,0,167652,606768.3,1261417,51453,484881.0,75333.92,2,38409.07,55650311,,56157,3244.544,1786.472,167652,5241.122,348.160,,17565.41,
80,1,1734,2370.552,2.301,,,,,,,,,,,1734,64.035,0.000,,,
80,2,474,701.865,3.719,,,,,,,,,,,474,44.269,0.605,,,
80,3,1924,2537.432,1.845,,,,,,,,,,,1924,88.772,0.116,,,
80,4,2259,2917.270,40.490,,,,,,,,,,,2259,127.065,1.548,,,
70,0,180965,721400.2,302095.5,67490,587203.0,68540.20,3,53301.12,31163561,,72009,3990.327,2755.771,180965,5671.085,72.187,,22675.27,
70,1,2561,3452.565,5.362,,,,,,,,,,,2561,89.115,0.000,,,
70,2,571,867.667,2.323,,,,,,,,,,,571,29.210,0.001,,,
70,3,2177,2733.031,15.437,,,,,,,,,,,2177,76.889,0.002,,,
70,4,1619,2156.574,2.356,,,,,,,,,,,1619,71.762,0.142,,,
60,0,194034,779092.2,291656.7,75396,633003.3,65767.74,3,57460.55,18273268,,80103,4684.074,659.854,194034,6100.779,142.668,,25579.14,
60,1,2256,3018.580,9.863,,,,,,,,,,,2256,80.311,0.001,,,
60,2,652,1009.563,2.055,,,,,,,,,,,652,38.979,0.032,,,
60,3,1543,2120.772,1.869,,,,,,,,,,,1543,59.573,0.000,,,
60,4,1311,1859.946,3.357,,,,,,,,,,,1311,61.155,0.164,,,
50,0,247006,943438.8,994458.0,88753,751447.0,6066786,4,56413.60,13656066,,109275,16621.39,20897.77,247006,7855.560,184.966,,32960.30,
50,1,2200,3084.805,202.605,,,,,,,,,,,2200,77.826,0.002,,,
50,2,373,737.728,3.614,,,,,,,,,,,373,25.377,0.001,,,
50,3,2596,3803.844,6.063,,,,,,,,,,,2596,114.696,0.000,,,
50,4,1132,1554.734,2.537,,,,,,,,,,,1132,40.447,0.000,,,
40,0,691912,2000254,4924742,126235,1243253,1028412,3,52217.59,9567682,,400516,304540.8,437009.4,691912,22349.00,2071.005,,94235.41,
40,1,3068,4570.803,29.688,,,,,,,,,,,3068,107.691,0.001,,,
40,2,475,855.538,2.749,,,,,,,,,,,475,45.695,0.498,,,
40,3,2822,4160.175,3.814,,,,,,,,,,,2822,135.584,0.170,,,
40,4,2725,3660.588,4.991,,,,,,,,,,,2725,95.960,0.000,,,
30,0,1294258,3855731,22625309,219674,2259491,1185835,4,60105.74,1573982,,845786,774462.4,15712744,1294258,41759.80,25532.00,,200470.7,
30,1,4083,5677.651,11.174,,,,,,,,,,,4083,165.366,0.287,,,
30,2,994,1557.609,1.933,,,,,,,,,,,994,55.458,0.001,,,
30,3,5004,7597.998,12.716,,,,,,,,,,,5004,257.017,0.407,,,
30,4,2838,3971.579,5.748,5,58.987,38.984,,,,,9,0.322,0.000,2838,115.230,0.163,,5.501,
20,0,1341500,4082733,1860007,228432,2398576,2499084,4,68715.63,3251699,,889470,820424.4,6210814,1341500,43883.48,7483.865,,214308.8,
20,1,3084,4222.167,22.256,,,,,,,,,,,3084,111.102,0.002,,,
20,2,709,1305.346,2.055,,,,,,,,,,,709,48.023,0.001,,,
20,3,3173,4790.647,19.176,,,,,,,,,,,3173,151.451,0.444,,,
20,4,1203,1702.967,2.664,,,,,,,,,,,1203,60.077,0.210,,,
10,0,2609145,8800860,32540384,459169,5014702,244447246,6,64643.63,4230147,,1871669,2130748,36359399,2609145,84024.28,1421962,,453701.9,
10,1,4530,5940.756,14.406,1,9.745,0.000,,,,,10,15.109,21.557,4530,163.342,0.001,,2.505,
10,2,521,1351.922,4.439,,,,,,,,,,,521,54.408,0.001,,,
10,3,5946,9205.633,106.261,,,,,,,,,,,5946,270.850,0.196,,,
10,4,2276,3021.427,15.951,,,,,,,,,,,2276,98.368,0.622,,,
5,0,2665830,8809002,11725654,454354,4984565,3636725,24,62203.19,409930.8,,1921938,2105552,176100521,2665830,86335.31,400475.8,,477999.6,
5,1,6899,8872.726,276.993,,,,,,,,,,,6899,260.036,4.741,,,
5,2,1831,2889.682,3.372,,,,,,,,,,,1831,112.298,0.127,,,
5,3,8161,12159.00,76.832,5,66.375,31.486,,,,,18,0.696,0.000,8161,364.776,0.007,,11.092,
5,4,4670,6221.848,166.927,,,,,,,,,,,4670,196.227,6.586,,,
