RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105012,0
90,126892,14229
80,168224,51479
70,181523,67518
60,194651,75422
50,250300,88766
40,756969,126249
30,1470478,219694
20,1528715,228446
10,3016332,459181
5,3078651,454366
