RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1446228,0
90,1452298,2155
80,1453994,2196
70,1808933,21452
60,2409514,170395
50,3242765,774076
40,7509298,2168346
30,9102925,3057373
20,10304058,3168273
10,11590709,3312438
5,12153323,3434531
