RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105100,0
90,135156,15393
80,171524,49597
70,205999,66996
60,203228,69494
50,307539,79705
40,500158,94631
30,1388695,235644
20,1445617,238174
