RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105355,0
90,147402,22261
80,176496,50610
70,187357,67613
60,234729,72227
50,332197,75617
40,833584,126887
30,1331919,220848
20,1373175,230295
10,2735741,659977
5,2765227,655865
