RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,101471,8
90,154028,41125
80,163070,48722
70,170731,57436
60,198524,63855
50,300825,71178
40,1063527,183699
30,1110370,214902
20,1110508,223327
10,1245471,222989
5,1716069,289962
