RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,99347,63861.70,632.309,,,,,,,,,,
100,1,893,786.605,0.906,,,,,,,,,,
100,2,827,723.127,0.273,,,,,,,,,,
100,3,596,754.008,1.090,,,,,,,,,,
100,4,364,465.722,1.226,,,,,,,,,,
90,0,115080,294769.9,255219.1,12023,217716.2,2448.347,2,84121.88,388973380,,15798,599.911,69.958
90,1,18329,293460.3,31688.22,15359,278137.1,2883.209,1,56843.62,0.000,,17230,711.198,92.234
90,2,15930,289929.1,57097.28,14919,275828.2,3563.796,,,,,15042,501.232,0.019
90,3,1969,2101.633,6.369,,,,,,,,,,
90,4,1116,1462.823,2.242,,,,,,,,,,
80,0,118469,341120.3,188998.9,14560,260901.4,6287.784,3,88754.39,8901484,,19359,852.665,41.708
80,1,25327,349328.3,44182.25,18242,329811.2,7520.746,,,,,22493,875.215,21.018
80,2,26029,333840.7,23240.04,17434,314289.9,4595.440,,,,,21716,1253.395,46.682
80,3,1083,1537.814,2.864,,,,,,,,,,
80,4,1896,2325.270,1.859,,,,,,,,,,
70,0,119553,379416.9,170578.0,17700,297232.4,2260.207,4,140791.5,135129857,,20527,696.955,5.881
70,1,24687,356898.4,11121.25,19889,335036.6,28588.74,,,,,23876,1982.382,114.076
70,2,33081,368823.0,29177.68,20597,344925.1,4322.709,,,,,26354,1011.915,32.074
70,3,651,687.982,1.993,,,,,,,,,,
70,4,615,848.492,1.744,,,,,,,,,,
60,0,119816,407668.1,302779.4,20016,324260.5,8153.978,5,127027.2,39524132,,20606,790.706,11.229
60,1,25640,383089.3,139945.4,22217,361273.4,3215.914,,,,,24455,1094.471,82.123
60,2,27407,364238.7,13660.28,21054,341440.0,13386.61,,,,,24653,1772.805,115.525
60,3,676,903.945,3.778,4,70.474,15.499,,,,,9,0.492,0.000
60,4,868,1117.135,1.640,,,,,,,,,,
50,0,126832,423580.0,435732.3,20316,333033.9,31123.09,6,137412.1,73603307,,24171,1100.763,572.573
50,1,56002,466635.4,307105.2,26342,427119.1,6952.764,,,,,39952,2529.998,169.685
50,2,68221,459933.3,139229.0,24955,411474.3,4125.004,,,,,46569,4870.125,367.084
50,3,1175,1453.374,1.039,,,,,,,,,,
50,4,2136,2559.066,26.039,,,,,,,,,,
40,0,459509,1501764,4061276,48829,1110489,382818.0,6,135154.6,83858336,,216774,89810.67,45767.02
40,1,324922,1542985,2479277,56251,1239097,82537.02,1,64713.82,0.000,,197158,91454.37,98888.47
40,2,345796,1527261,3678461,54714,1206570,55331.97,1,64883.37,0.000,,208093,94121.92,278656.1
40,3,2642,3530.069,4.993,,,,,,,,,,
40,4,2635,3115.610,2.371,,,,,,,,,,
30,0,514052,2685723,5839675,89071,1987725,936720.0,6,118524.5,109273276,,285919,315652.1,371841.0
30,1,416886,2371316,8997029,77195,1774340,277577.5,,,,,276555,291164.4,489208.7
30,2,397525,2655676,18350739,87893,2017712,246544.0,,,,,271693,346189.1,325415.2
30,3,4814,4956.733,74.338,,,,,,,,,,
30,4,2911,3660.319,3.059,,,,,,,,,,
20,0,542539,3055921,9918055,105204,2295756,244704.8,7,107677.4,3373991,,309021,362336.5,387821.0
20,1,418183,2771912,641928.9,90868,2088735,364087.4,,,,,282985,371657.7,2424853
20,2,416155,2244484,5872503,72035,1680192,722309.3,,,,,273355,255275.9,235373.0
20,3,2575,3372.881,5.107,,,,,,,,,,
20,4,1267,1688.712,2.103,,,,,,,,,,
10,0,545375,3090661,4064809,108551,2308953,504609.2,5,96800.57,419577.0,,311010,373229.5,373830.2
10,1,418453,2766293,2044646,87523,2027005,304993.9,,,,,284107,414182.6,1453253
10,2,419311,2756306,757552.2,87538,2018656,1186424,,,,,284999,412635.0,836107.2
10,3,2243,3026.928,14.578,,,,,,,,,,
10,4,1106,1481.585,2.260,,,,,,,,,,
5,0,566440,3497783,5848563,119219,2468214,1285634,7,100857.4,565532.1,,337143,590523.5,1046776
5,1,438621,3061340,1386739,92620,2108343,636947.1,,,,,308129,590594.4,995437.0
5,2,440815,3070433,23016905,93452,2121636,564778.8,,,,,309309,583546.6,2150352
5,3,2733,3875.268,6.928,5,86.231,24.340,,,,,8,0.446,0.000
5,4,2168,2727.465,22.736,,,,,,,,,,
