RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.95,0.10,0:01.59,0,100476,0,0
90,4.18,1.09,0:02.03,42301,106262,62029,45843
80,4.10,1.27,0:02.10,50235,118597,75340,54595
70,4.11,1.37,0:02.18,58180,118801,76658,63710
60,4.13,1.39,0:02.18,63287,108770,72938,69246
50,4.45,1.59,0:02.36,71613,178480,113389,85416
40,5.73,4.89,0:03.98,159793,970272,568995,348220
30,5.59,7.60,0:05.09,254159,1073973,679223,749208
20,5.17,7.96,0:05.18,268105,1108255,707697,790272
10,4.85,8.29,0:05.29,283610,1098892,709614,798320
5,5.95,8.66,0:05.96,305291,1139840,732041,815490
