RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679271,460
90,689768,74
80,694922,409
70,697585,738
60,722884,12923
50,727102,4962
40,744718,6662
30,752808,12546
20,744137,4366
10,747009,5255
5,760685,8765
