RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,679089,595385.8,193500.8,428,2618.783,1.207,,,,61250.42,439,14.818,0.000,679089,119561.3,73731.58,,,
100,1,1427,2080.239,5.528,,,,,,,,,,,1427,51.327,0.000,,,
100,2,952,1265.280,2.445,,,,,,,,,,,952,50.324,0.295,,,
100,3,739,955.928,1.720,,,,,,,,,,,739,25.351,0.000,,,
100,4,6077,7257.540,103.529,,,,,,,,,,,6077,301.081,2.484,,,
90,0,689420,614874.0,958214.5,30,233.083,5.728,,,,73899.48,152,7.178,0.000,689420,131429.9,756414.7,,,
90,1,743,1278.000,9.717,20,194.838,45.626,,,,,30,1.178,0.000,743,26.928,0.000,,,
90,2,530,638.519,0.917,,,,,,,,,,,530,17.669,0.000,,,
90,3,2881,4062.439,4.865,,,,,,,,,,,2881,96.123,0.000,,,
90,4,2911,3874.761,6.501,16,106.543,3.396,,,,,16,0.690,0.000,2911,96.895,0.000,,,
80,0,694569,640100.7,559796.3,348,2654.777,5.645,1,10650.77,0.000,80598.17,5292,214.637,3.320,694569,139013.7,426829.7,,,
80,1,2337,2878.745,27.840,,,,,,,,,,,2337,105.449,0.575,,,
80,2,1757,2306.869,5.251,9,62.331,2.759,,,,,9,0.325,0.000,1757,81.052,0.154,,,
80,3,4557,5803.603,40.497,,,,,,,,,,,4557,188.820,0.302,,,
80,4,2378,3440.490,10.119,16,104.650,2.952,,,,,16,0.528,0.000,2378,98.207,0.406,,,
70,0,697203,668105.0,398893.7,681,5179.705,4.795,7,71840.45,6838739,96633.21,7964,263.087,0.618,697203,156420.0,331837.4,,,
70,1,3498,4899.719,10.495,8,71.466,46.126,,,,,8,0.281,0.000,3498,137.876,0.270,,,
70,2,2546,3461.561,6.371,,,,,,,,,,,2546,90.417,0.005,,,
70,3,2218,3034.723,17.573,,,,,,,,,,,2218,92.503,0.800,,,
70,4,2470,3362.830,12.623,,,,,,,,,,,2470,114.733,0.620,,,
60,0,722503,855285.9,1232292,12867,98284.56,315.679,10,85267.96,13396582,149689.3,33249,1585.991,1251.998,722503,212142.7,973674.1,,,
60,1,2118,2756.655,57.027,,,,,,,,,,,2118,73.208,0.005,,,
60,2,685,1159.860,4.220,,,,,,,,,,,685,26.336,0.004,,,
60,3,990,1317.016,1.949,,,,,,,,,,,990,35.274,0.000,,,
60,4,6662,7978.628,245.792,,,,,,,,,,,6662,413.908,11.655,,,
50,0,726653,933244.1,18928449,4908,36630.64,47.870,15,124197.8,8667604,273961.6,26626,900.826,121.798,726653,338209.3,17680504,,,
50,1,3296,4696.434,11.356,,,,,,,,,,,3296,127.826,0.329,,,
50,2,2363,4214.419,26.778,,,,,,,,,,,2363,101.301,0.063,,,
50,3,2579,3503.130,5.596,,,,,,,,,,,2579,91.293,0.000,,,
50,4,2298,3087.338,17.741,,,,,,,,,,,2298,112.387,1.205,,,
40,0,744443,1139192,1727364,6645,48673.47,684.970,22,173064.4,6143551,436802.4,33336,1335.110,34.971,744443,504438.3,1305217,,,
40,1,1925,2657.962,4.380,,,,,,,,,,,1925,69.191,0.000,,,
40,2,775,1226.460,2.536,,,,,,,,,,,775,32.316,0.003,,,
40,3,362,471.685,1.038,,,,,,,,,,,362,13.876,0.000,,,
40,4,3347,4780.955,8.968,,,,,,,,,,,3347,113.824,0.000,,,
30,0,752162,1392687,15565604,12490,85344.60,739.087,22,142762.8,3756384,619330.6,41386,1902.563,24.586,752162,688833.2,14456170,,,
30,1,3087,4265.215,25.156,,,,,,,,,,,3087,123.067,0.736,,,
30,2,2130,3905.181,120.078,,,,,,,,,,,2130,103.138,2.261,,,
30,3,1892,2653.299,2.379,,,,,,,,,,,1892,69.259,0.000,,,
30,4,1844,2708.529,27.419,,,,,,,,,,,1844,65.510,0.000,,,
