RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100718,65533.42,1967.043,,,,,,,,,,
100,1,698,860.423,0.852,,,,,,,,,,
100,2,338,499.163,1.852,,,,,,,,,,
100,3,415,494.290,0.520,,,,,,,,,,
100,4,1122,1389.349,1.761,,,,,,,,,,
90,0,152276,504400.2,209678.1,42743,408681.7,56040.18,1,27348.55,0.000,,51528,1827.234,323.831
90,1,3492,4357.675,27.989,2,20.445,27.520,,,,,4,0.129,0.000
90,2,621,943.453,1.756,,,,,,,,,,
90,3,1056,1452.557,3.024,,,,,,,,,,
90,4,1233,1674.224,3.447,,,,,,,,,,
80,0,163629,533494.8,181109.5,50097,432557.3,53429.43,3,97040.93,42057278,,60993,2846.792,888.832
80,1,1030,1447.606,4.621,,,,,,,,,,
80,2,374,609.537,3.828,,,,,,,,,,
80,3,395,458.874,1.042,,,,,,,,,,
80,4,2040,2904.239,3.210,,,,,,,,,,
70,0,183011,587149.8,1070157,59455,474981.8,953579.3,5,157984.3,7602976,,73932,2891.161,110.984
70,1,1126,1464.949,3.436,,,,,,,,,,
70,2,293,585.911,3.132,,,,,,,,,,
70,3,473,468.582,2.174,,,,,,,,,,
70,4,3872,4574.824,56.482,,,,,,,,,,
60,0,172055,602390.5,329947.1,63016,486733.1,26208.31,5,130127.7,50385589,,70150,6541.399,891.290
60,1,2565,3249.890,12.407,,,,,,,,,,
60,2,641,881.411,2.085,,,,,,,,,,
60,3,844,1022.010,2.000,,,,,,,,,,
60,4,1559,1898.598,2.682,,,,,,,,,,
50,0,241784,735729.3,2475922,73553,582051.5,35387.54,7,137003.7,28164160,,107637,10887.85,2273.415
50,1,2570,3124.464,14.482,,,,,,,,,,
50,2,170,372.040,1.497,,,,,,,,,,
50,3,1480,1960.842,3.060,,,,,,,,,,
50,4,1698,2076.477,1.620,,,,,,,,,,
40,0,1286245,2878613,5231330,158424,1721937,592158.7,6,134721.7,74349774,,791655,468929.3,403424.5
40,1,3524,4395.188,6.994,,,,,,,,,,
40,2,714,1238.160,4.282,,,,,,,,,,
40,3,4705,6057.890,75.794,,,,,,,,,,
40,4,2142,2590.142,33.431,,,,,,,,,,
30,0,1382469,4071033,5648599,257131,2484608,773482.2,7,140610.1,58034953,,967971,800548.9,1231596
30,1,1800,2372.399,3.137,8,95.717,34.303,,,,,27,0.945,0.000
30,2,505,1014.585,3.021,4,40.901,17.068,,,,,7,0.227,0.000
30,3,1232,1701.204,2.093,,,,,,,,,,
30,4,113,122.924,0.370,,,,,,,,,,
20,0,1382583,4094804,2256247,264624,2500422,6215829,7,107684.9,2112582,,973254,805430.7,1705792
20,1,934,1152.353,2.001,,,,,,,,,,
20,2,420,865.577,1.488,1,16.340,0.000,,,,,5,0.269,0.003
20,3,7393,8065.835,137.723,,,,,,,,,,
20,4,3715,4645.422,24.552,,,,,,,,,,
10,0,1510144,4362417,1714043,263654,2606260,930859.8,5,95994.30,128139.5,,1086286,890683.8,1046037
10,1,1035,1225.347,1.164,,,,,,,,,,
10,2,343,789.537,2.963,,,,,,,,,,
10,3,7674,8723.648,166.426,,,,,,,,,,
10,4,4711,6192.547,60.917,,,,,,,,,,
5,0,1894062,5423658,2425095,317730,3086547,1378252,7,97736.13,1234007,,1522829,1227363,2283669
5,1,6288,6670.605,247.933,,,,,,,,,,
5,2,732,1373.220,5.094,,,,,,,,,,
5,3,6363,8260.718,37.077,,,,,,,,,,
5,4,2917,3808.624,39.156,6,69.939,28.187,,,,,10,0.404,0.000
