RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.69,0.10,0:03.79,0,104760,0,0
90,3.69,0.54,0:04.23,20907,120161,39634,24921
80,3.63,1.04,0:04.67,48510,125231,74155,54175
70,3.65,1.24,0:04.90,61784,118782,74539,68732
60,3.58,1.50,0:05.08,73933,124870,84412,81683
50,3.79,1.58,0:05.39,80863,203121,129973,95456
40,3.94,2.98,0:07.02,125812,643405,379854,252269
30,4.27,5.14,0:09.74,218768,1088512,666648,720879
20,4.34,5.39,0:10.07,230974,1109063,688818,754596
10,4.38,10.75,0:16.00,454768,2160996,1266171,1319649
5,4.51,10.84,0:16.50,454080,2210887,1282670,1631296
