RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,661378,883855.7,110368.2,2171,14349.51,26.113,,,,67937.80,138536,8981.462,870.728,661378,129502.4,35585.30,,,
100,1,518,922.181,1.755,,,,,,,,,,,518,19.120,0.000,,,
100,2,458,821.494,3.763,,,,,,,,,,,458,17.817,0.000,,,
100,3,464,811.999,1.931,,,,,,,,,,,464,17.885,0.000,,,
100,4,372,800.031,8.107,29,188.832,27.462,,,,,29,1.034,0.000,372,14.000,0.000,,,
90,0,529930,1415556,3947409,215,1209.734,1.542,13,515554.5,492614937,743240.9,5459,297.292,0.007,529930,791027.2,3880195,,,
90,1,334,531.495,1.052,,,,,,,,,,,334,13.122,0.000,,,
90,2,203,327.293,0.992,,,,,,,,,,,203,7.961,0.000,,,
90,3,422,728.424,1.542,,,,,,,,,,,422,15.759,0.000,,,
90,4,507,843.321,2.900,,,,,,,,,,,507,19.290,0.000,,,
80,0,529666,1459410,4938308,15,129.536,47.871,18,530233.7,543858398,754103.5,5263,305.178,0.410,529666,803345.0,4868817,,,
80,1,281,475.007,2.890,,,,,,,,,,,281,11.039,0.001,,,
80,2,242,432.120,1.154,,,,,,,,,,,242,9.197,0.000,,,
80,3,607,1097.590,1.947,,,,,,,,,,,607,22.937,0.000,,,
80,4,338,634.264,1.855,,,,,,,,,,,338,12.756,0.000,,,
70,0,529934,1451726,3800503,54,435.766,34.761,13,469721.9,655327370,747561.1,5302,289.909,0.015,529934,796441.6,3746512,,,
70,1,642,1168.749,4.213,3,45.558,243.461,,,,,3,0.133,0.000,642,25.510,0.000,,,
70,2,473,782.399,2.295,,,,,,,,,,,473,18.013,0.000,,,
70,3,531,933.398,1.832,,,,,,,,,,,531,22.176,0.000,,,
70,4,241,432.107,2.120,,,,,,,,,,,241,9.638,0.000,,,
60,0,529664,1431605,24673587,15,137.294,75.222,12,473148.6,532820496,744507.9,5261,303.546,0.454,529664,793357.5,24151262,,,
60,1,352,761.069,9.522,16,127.475,71.544,,,,,16,0.580,0.000,352,15.438,0.000,,,
60,2,411,935.203,14.515,30,236.907,39.714,,,,,30,1.094,0.000,411,16.253,0.000,,,
60,3,859,1387.522,2.380,2,15.823,7.956,,,,,2,0.096,0.000,859,33.675,0.000,,,
60,4,358,598.988,0.844,,,,,,,,,,,358,13.706,0.000,,,
50,0,529667,1446200,3044782,15,136.551,56.535,12,384806.2,455253981,744545.7,5264,291.526,0.012,529667,794319.3,2970019,,,
50,1,261,476.150,2.384,,,,,,,,,,,261,10.087,0.000,,,
50,2,38,51.161,1.275,,,,,,,,,,,38,1.818,0.001,,,
50,3,276,427.723,0.699,,,,,,,,,,,276,10.961,0.000,,,
50,4,271,470.581,5.388,,,,,,,,,,,271,10.615,0.000,,,
40,0,529947,1471949,3332864,15,137.078,69.371,10,306065.1,232374858,762264.6,5262,284.824,0.007,529947,813230.4,3267613,,,
40,1,346,754.520,8.679,16,135.624,61.408,,,,,16,0.657,0.000,346,13.419,0.000,,,
40,2,402,842.538,4.867,30,197.029,6.980,,,,,30,1.148,0.000,402,15.265,0.000,,,
40,3,374,599.696,4.284,2,36.288,300.615,,,,,2,0.103,0.000,374,15.862,0.000,,,
40,4,236,276.272,2.556,,,,,,,,,,,236,22.891,0.590,,,
30,0,529735,1443569,4727455,15,140.832,67.418,9,239608.9,239506298,756471.8,5260,287.951,0.013,529735,807070.7,4627397,,,
30,1,95,167.409,1.155,,,,,,,,,,,95,3.860,0.000,,,
30,2,553,801.803,1.023,,,,,,,,,,,553,21.454,0.000,,,
30,3,445,691.528,1.638,,,,,,,,,,,445,17.030,0.000,,,
30,4,274,395.430,0.982,,,,,,,,,,,274,10.534,0.000,,,
20,0,529666,1473832,5110666,15,133.563,64.486,8,236798.3,326389257,764516.4,5262,291.103,0.006,529666,816176.0,4959750,,,
20,1,197,359.977,1.454,,,,,,,,,,,197,7.747,0.000,,,
20,2,181,262.157,1.500,,,,,,,,,,,181,9.188,0.001,,,
20,3,186,267.844,1.993,,,,,,,,,,,186,7.018,0.000,,,
20,4,199,345.001,0.822,,,,,,,,,,,199,7.339,0.000,,,
10,0,529879,1512936,26605054,15,118.779,38.015,2,25315.03,1551867,788225.2,5260,295.846,0.013,529879,840160.9,26181954,,,
10,1,222,432.763,4.407,,,,,,,,,,,222,8.638,0.001,,,
10,2,60,83.450,4.278,,,,,,,,,,,60,2.727,0.000,,,
10,3,,,,,,,,,,,,,,,,,,,
10,4,107,183.975,0.608,,,,,,,,,,,107,4.175,0.000,,,
5,0,529771,1512117,7392943,15,140.189,85.914,2,23212.40,12940122,784269.2,5259,295.663,0.013,529771,836946.5,7223424,,,
5,1,157,265.743,4.101,6,47.166,14.002,,,,,6,0.297,0.000,157,5.887,0.000,,,
5,2,342,471.393,1.368,,,,,,,,,,,342,13.462,0.000,,,
5,3,151,243.532,3.010,,,,,,,,,,,151,6.228,0.000,,,
5,4,143,301.989,11.739,9,79.418,96.329,,,,,9,0.358,0.000,143,5.482,0.000,,,
