RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.00,0.09,0:01.61,0,100476,0,0
90,4.16,1.00,0:02.00,42126,105864,59456,45608
80,4.18,1.13,0:02.09,50164,118177,74905,54525
70,4.18,1.30,0:02.19,58287,121646,78269,64329
60,4.23,1.28,0:02.18,63742,108561,72963,69114
50,4.45,1.55,0:02.36,70434,180885,114109,86134
40,5.61,5.19,0:04.03,164775,976600,573799,365234
30,5.57,7.55,0:05.07,248835,1079222,679219,748194
20,4.89,8.10,0:05.15,270912,1098663,703949,789046
10,4.86,8.30,0:05.31,287981,1094653,709818,801464
5,5.72,8.44,0:05.74,291520,1135481,728452,812344
