RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.74,0.12,0:02.12,0,100521,0,0
90,3.94,0.86,0:02.61,35780,113016,58675,45593
80,4.03,1.02,0:02.76,47364,111602,69542,53311
70,4.01,1.26,0:02.91,57534,127195,80616,65951
60,3.98,1.33,0:02.91,63226,108912,72935,69107
50,4.13,1.66,0:03.17,72085,196852,123218,88656
40,5.10,4.24,0:05.00,147332,1033044,595485,351209
30,5.22,5.98,0:06.26,226493,1082712,670371,739618
20,4.65,6.64,0:06.42,253038,1127819,708035,791929
10,4.45,6.97,0:06.49,259024,1123476,709609,801226
5,5.29,6.94,0:07.04,272921,1133943,724643,803760
