RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.67,0.71,0:03.40,4,524424,20641,3264
90,2.81,5.87,0:11.56,50761,735809,2049145,1678898
80,2.77,6.39,0:12.19,50709,735856,2382644,1693026
70,2.82,7.54,0:13.25,50938,735641,2729917,1698333
60,2.80,13.34,0:19.44,93888,901612,4350461,3037653
50,2.74,15.38,0:21.64,104410,944319,5072677,3372138
40,2.80,16.25,0:22.56,105238,943495,5413733,3391610
30,2.80,17.00,0:23.26,104948,943785,5751849,3396806
20,2.79,17.18,0:23.51,104486,944247,6018269,3385278
10,2.92,174.87,2:58.28,122431,926296,5969517,3544050
5,3.21,108.05,1:51.79,332341,716392,5317131,3752960
