RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.26,7.48,0:09.79,445569,603212,1128414,962477
90,2.46,3.08,0:07.50,11,969409,1131093,1118129
80,2.45,3.16,0:07.44,14,970352,1131216,1124608
70,2.67,2.97,0:07.42,14,972158,1131217,1124778
60,2.66,3.04,0:07.38,15,971929,1131226,1124976
50,2.64,3.14,0:07.47,16,974365,1131233,1125262
40,2.64,3.21,0:07.53,15,974479,1131225,1125503
30,2.76,3.15,0:07.57,15,978199,1131233,1125744
20,2.73,3.29,0:07.60,15,979970,1131223,1125953
10,2.77,3.42,0:07.68,15,978714,1131225,1126255
5,2.79,3.45,0:07.72,15,977152,1131228,1126406
