RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,546847,1863
90,1049575,128203
80,1049517,126791
70,1049600,127794
60,1049466,128158
50,1049490,128951
40,1049513,127153
30,1049478,128631
20,1049462,128313
10,1049526,128036
5,1049448,128523
