RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,786751,1581850,202287.6,54173,1037742,234513.7,,,,52380.30
100,1,434,489.645,0.819,,,,,,,
100,2,910,1121.533,1.252,,,,,,,
100,3,1688,2164.723,1.843,,,,,,,
100,4,1776,2189.322,2.261,,,,,,,
90,0,786674,1109205,2939731,8,155.112,106.230,15,437393.5,125829929,225575.0
90,1,519,669.028,2.385,,,,,,,
90,2,343,638.122,2.842,,,,,,,
90,3,471,491.801,0.384,,,,,,,
90,4,2077,2605.445,365.821,,,,,,,
80,0,786491,1107207,3106941,8,107.795,17.979,16,395126.6,75182832,226744.7
80,1,421,350.626,1.298,,,,,,,
80,2,464,731.557,2.761,,,,,,,
80,3,2558,3637.500,4.592,,,,,,,
80,4,2081,2551.946,340.041,,,,,,,
70,0,786565,1127495,2562556,12,184.425,51.142,13,360017.1,111731862,231126.4
70,1,348,436.238,1.887,,,,,,,
70,2,516,721.868,1.682,,,,,,,
70,3,218,180.204,1.501,,,,,,,
70,4,1230,1748.701,3.120,,,,,,,
60,0,995435,1784365,5309889,26,370.352,45.734,15,727278.3,1721690519,347441.6
60,1,2645,3232.713,6.787,,,,,,,
60,2,490,884.651,5.252,,,,,,,
60,3,1686,2306.316,1.851,,,,,,,
60,4,1245,1385.455,2.475,,,,,,,
50,0,1048724,1955373,124452708,46,1293.256,119.066,21,909296.6,463735578,375574.1
50,1,929,1179.247,2.380,,,,,,,
50,2,429,961.049,8.016,16,192.151,6.011,,,,
50,3,5222,6403.769,176.998,,,,,,,
50,4,2748,3846.095,9.353,9,113.228,2.216,,,,
40,0,1048770,2024463,6684556,18,299.070,66.875,12,335326.2,193174858,385937.4
40,1,4698,4939.682,273.720,,,,,,,
40,2,1163,1537.173,2.071,,,,,,,
40,3,2730,3800.771,4.774,,,,,,,
40,4,2348,2862.357,8.038,8,104.701,5.141,,,,
30,0,1048884,2009240,20356912,15,287.224,70.174,13,354508.3,159368559,385771.8
30,1,2126,2759.238,60.766,8,98.023,2.801,,,,
30,2,744,1263.680,67.221,,,,,,,
30,3,2053,2797.323,2.572,,,,,,,
30,4,1631,2116.312,3.519,,,,,,,
20,0,1048725,2019755,6373979,18,300.377,48.572,8,176098.1,36526013,383461.3
20,1,2170,2658.878,25.466,,,,,,,
20,2,195,474.095,4.505,,,,,,,
20,3,1309,2014.619,3.875,16,197.241,4.093,,,,
20,4,633,832.761,2.952,,,,,,,
10,0,1048721,2030504,5773983,18,314.868,87.697,3,76895.13,98569626,380935.0
10,1,882,1213.637,3.613,16,188.557,3.037,,,,
10,2,267,497.372,0.502,,,,,,,
10,3,182,217.340,1.560,,,,,,,
10,4,3061,3988.452,23.692,,,,,,,
5,0,1048724,2034193,121991899,18,304.287,55.946,1,10954.15,0.000,379869.0
5,1,864,1042.928,1.749,,,,,,,
5,2,456,700.703,1.239,,,,,,,
5,3,611,876.303,1.981,,,,,,,
5,4,4601,5001.535,38.591,,,,,,,
