RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,540224,38
90,799242,34819
80,799693,34762
70,796180,34754
60,1001160,76703
50,1051808,86595
40,1052986,87746
30,1054992,88420
20,1053772,87204
10,1052949,87581
5,1053828,87372
