RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.92,0.12,0:01.60,0,100476,0,0
90,4.09,0.31,0:01.77,1238,140281,44356,41380
80,4.12,0.38,0:01.82,1899,151002,57246,51881
70,4.20,0.42,0:01.87,2848,166163,73859,65261
60,4.18,0.47,0:01.89,3980,168795,74964,72173
50,4.71,0.73,0:02.15,25409,207832,105219,100143
40,5.25,2.14,0:02.82,9285,991790,494030,481172
30,5.02,3.38,0:03.23,8066,1336570,685625,732303
20,5.52,2.95,0:03.29,368,1374956,705650,767782
10,5.43,3.35,0:03.41,115,1382592,709336,775046
5,7.72,4.92,0:04.99,117295,1282303,720296,788962
