RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,99206,74477.03,1080.930,,,,,,,6543.922,,,
100,1,922,1031.928,1.633,,,,,,,167.146,,,
100,2,813,1973.325,509.862,,,,,,,1274.317,,,
100,3,803,922.069,0.730,,,,,,,,,,
100,4,375,526.881,5.982,,,,,,,,,,
90,0,110119,157724.7,315707.9,169,6658.791,2261.752,1,15961.06,0.000,25857.04,15685,40675.16,4626.082
90,1,15943,103730.0,64984.54,546,5662.395,53.889,,,,20993.58,21763,54868.52,12953.79
90,2,15899,95617.58,13737.76,538,5562.168,59.672,,,,21997.28,20784,46340.71,4864.113
90,3,994,1327.762,2.007,,,,,,,,,,
90,4,1236,1701.192,1.884,1,16.821,0.000,,,,,1,0.048,0.000
80,0,114406,160516.7,228349.1,167,5177.928,2063.911,2,42278.79,56834004,28453.25,19470,37911.40,5233.909
80,1,17150,97370.42,58624.19,,,,,,,22446.00,22662,52395.12,32500.99
80,2,21650,110370.2,124416.4,1732,17772.27,76.948,,,,22889.81,24187,45146.69,16874.34
80,3,791,1140.602,1.466,,,,,,,,,,
80,4,993,1345.291,2.135,16,115.705,2.838,,,,,16,0.719,0.000
70,0,119619,155554.5,192242.1,95,3658.482,3685.901,3,53891.04,2875963,30695.14,23273,25200.14,12277.09
70,1,23034,95376.70,29934.24,56,557.965,53.610,1,23561.77,0.000,26331.39,27515,40991.54,11178.36
70,2,26632,116241.9,131266.2,2697,23872.45,124.146,1,23675.95,0.000,24577.04,27755,39456.77,7993.876
70,3,1164,1758.706,2.883,16,122.212,2.206,,,,,16,1.008,0.000
70,4,1814,2180.113,0.930,,,,,,,,,,
60,0,119701,155251.2,1940908,80,3403.833,5126.321,4,64910.01,2898901,32036.06,22642,19430.81,3601.615
60,1,24016,101744.4,59917.42,92,690.356,8.932,,,,26899.15,28965,44194.42,12409.48
60,2,29522,128211.7,23010.65,3816,31747.74,266.824,,,,25409.63,29890,38432.72,723365.2
60,3,878,1032.147,1.981,,,,,,,,,,
60,4,461,699.262,3.378,17,139.963,8.304,,,,,17,1.130,0.000
50,0,140796,243723.4,303306.1,8167,76745.64,3886.585,4,54452.98,1625666,35365.73,32875,16797.72,2744.695
50,1,45478,190212.0,79248.79,7934,78792.66,1557.531,1,8866.766,0.000,31383.88,39479,36317.48,5524.309
50,2,47447,191324.2,323439.8,9316,81936.89,4943.930,,,,29079.46,39996,35983.68,16633.05
50,3,907,1229.548,1.338,,,,,,,,,,
50,4,737,772.300,1.980,1,29.674,0.000,,,,,2,0.102,0.000
40,0,408212,696258.7,13794700,3041,90210.93,10983.66,3,56680.52,2856594,215215.4,177871,33592.12,54595.33
40,1,285734,587294.6,6921607,2386,68114.42,2317.870,,,,196313.7,169321,56333.22,253292.3
40,2,307548,645359.8,2989970,3858,102410.9,4306.935,,,,206290.7,180516,57414.58,35435.03
40,3,1538,2246.944,1.314,,,,,,,,,,
40,4,605,765.217,0.853,2,99.915,10.566,,,,,2,0.119,0.000
30,0,533381,1030180,34177417,2919,114705.0,1905.283,5,67802.43,1876929,342737.3,259689,70812.99,66494.81
30,1,410614,883166.6,48181772,2406,97481.00,3031.990,,,,313091.1,235256,69345.24,996085.1
30,2,400975,891459.8,3715156,2741,117035.7,2132.315,,,,315346.6,230240,65088.73,99466.45
30,3,1712,2792.950,1.699,,,,,,,,,,
30,4,2329,3147.869,9.636,10,139.065,173.526,,,,,10,0.470,0.000
20,0,542484,1030583,8704729,172,5590.632,2749.837,4,76811.84,12299588,387141.8,275483,98592.30,91983.76
20,1,418403,904415.9,4662498,2,95.836,4438.327,,,,368270.4,240852,82889.93,154694.1
20,2,415207,910520.2,12869849,194,9956.259,1142.700,,,,369216.0,239570,83997.33,62500.07
20,3,1639,2675.256,1.798,,,,,,,,,,
20,4,1393,1889.336,2.783,2,64.498,6.237,,,,,2,0.121,0.000
10,0,545320,1060838,4930834,114,4392.560,3684.568,7,71207.59,4086163,407142.7,281473,103213.0,121718.3
10,1,418290,969873.9,4847556,,,,,,,403026.7,242688,96905.91,769086.8
10,2,419807,950955.0,4587063,1,19.385,0.000,,,,398443.2,242271,87195.93,49378.34
10,3,3148,3801.628,53.083,,,,,,,,,,
10,4,1816,2287.465,1.796,2,81.371,16.918,,,,,2,0.125,0.000
5,0,550540,1406785,7639867,2030,59486.21,1258.659,28,67098.41,360024.7,421498.8,331192,407059.6,480114.4
5,1,423931,1224028,4133582,1206,36170.55,818.608,,,,396641.4,287014,367716.3,346015.8
5,2,425534,2520953,2732691,114059,1558591,544876.0,,,,342557.9,266797,259278.3,565178.9
5,3,1150,1585.180,1.496,,,,,,,,,,
5,4,600,844.906,2.638,18,411.316,3239.307,,,,,18,0.832,0.000
