RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105056,0
90,143346,7662
80,180063,6757
70,191613,4294
60,193689,3395
50,217613,6304
40,432755,22080
30,1351091,18060
20,1386256,34200
10,2649483,36607
5,2850898,36736
