RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,104686,77797.22,2780.123,,,,,,,6085.036
100,1,1049,1281.285,1.117,,,,,,,
100,2,273,543.449,2.365,,,,,,,
100,3,775,787.658,1.755,,,,,,,
100,4,343,430.386,2.275,,,,,,,
90,0,141801,183124.9,67251.60,7643,64706.83,547.299,1,27665.81,0.000,18474.17
90,1,1801,2135.742,1.808,3,22.869,3.677,,,,
90,2,633,897.148,1.377,,,,,,,
90,3,1607,1841.971,1.691,,,,,,,
90,4,1430,1667.066,2.983,,,,,,,
80,0,172831,236821.5,103640.2,6703,57448.02,569.144,3,87822.16,9792467,39993.44
80,1,1992,2634.105,2.666,,,,,,,
80,2,709,908.336,1.302,,,,,,,
80,3,2078,2723.807,461.304,30,201.867,0.555,,,,
80,4,1394,1893.390,3.508,,,,,,,
70,0,180255,242133.1,1320361,4242,30659.24,125.338,5,144580.7,26648782,51220.33
70,1,2272,2866.562,8.541,,,,,,,
70,2,448,728.359,1.202,,,,,,,
70,3,2386,2862.960,6.058,,,,,,,
70,4,1714,2030.009,1.412,,,,,,,
60,0,180429,252299.2,130649.7,3341,24641.29,43.620,7,137805.2,99450507,56653.56
60,1,3897,3997.540,36.218,,,,,,,
60,2,463,690.853,2.962,,,,,,,
60,3,2747,3738.121,7.078,30,220.906,11.147,,,,
60,4,1889,2271.498,1.189,,,,,,,
50,0,204435,293763.5,148710.9,6257,48643.51,1410.041,7,129289.6,16197504,58268.75
50,1,1066,1464.323,4.034,,,,,,,
50,2,314,548.814,2.450,,,,,,,
50,3,1016,1194.384,2.262,,,,,,,
50,4,423,504.961,0.409,,,,,,,
40,0,416729,643897.8,627621.4,22034,198108.0,130145.5,7,115683.5,14082756,120965.2
40,1,1671,1996.976,1.406,,,,,,,
40,2,502,859.743,1.922,,,,,,,
40,3,2040,2686.860,23.597,,,,,,,
40,4,663,1029.415,4.226,30,203.087,0.445,,,,
30,0,1305670,1578084,2704200,18013,176896.6,7720.980,5,95807.05,34974146,465124.4
30,1,2218,2941.771,17.470,,,,,,,
30,2,607,991.069,2.628,,,,,,,
30,3,3604,4741.895,264.534,,,,,,,
30,4,2340,2963.907,10.478,,,,,,,
20,0,1342198,1748584,47104858,34146,308751.3,29061.26,6,96618.81,5325806,482960.8
20,1,2145,2560.319,22.838,,,,,,,
20,2,515,1017.958,3.918,16,110.917,1.809,,,,
20,3,4035,5533.712,11.947,8,73.520,19.414,,,,
20,4,1396,1747.747,1.927,,,,,,,
10,0,2530759,3110897,5411674,36553,268389.3,65029.96,5,98227.90,74881.41,917356.2
10,1,2503,3494.443,7.455,,,,,,,
10,2,1098,1617.127,3.209,,,,,,,
10,3,6482,8351.603,60.965,,,,,,,
10,4,3207,4418.713,16.296,8,58.832,2.224,,,,
5,0,2665077,3612888,4421197,36691,262111.4,8607.843,7,93193.59,314174.6,1094448
5,1,31,140.350,14.167,16,112.532,1.398,,,,
5,2,1517,2245.442,4.049,,,,,,,
5,3,6953,9687.677,81.640,,,,,,,
5,4,4059,4824.803,8.818,,,,,,,
