TIME,RECV,XMIT
5,0,0
107,0,0
210,0,0
313,0,0
417,959888,45201700
520,2570896,158040360
623,17847980,237380984
726,26655016,247868348
829,32697620,255330040
932,52565828,273660876
1035,55866808,277608600
1139,61651168,289802840
1242,64991272,295831340
1345,87173008,301638740
1448,91398440,301716440
1551,94977808,301771940
1654,99530608,301849640
1757,120644760,302227040
1860,125113008,302286240
1963,129449008,302360240
2066,133785008,302434240
2169,140505808,302552640
2272,159367408,302870840
2375,162836208,302930040
2479,168256208,303022540
2582,171508208,303078040
2685,193838608,303459140
2788,198174608,303533140
2891,202727408,303610840
2994,207063408,303684840
3097,228309808,304047440
3200,232645808,304121440
3303,236981808,304195440
3406,240450608,304254640
3510,255182168,304510756
3613,267117008,304709740
3716,269285008,304746740
3819,274921808,304842940
3922,278173808,304898440
4025,301371408,305294340
4129,304701456,305351172
