RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100874,0
90,168742,3434
80,186906,2882
70,196363,1918
60,200302,945
50,220052,2673
40,1310850,17084
30,1645516,252
20,1666844,77
10,1752446,47711
5,2174833,58036
