RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105057,0
90,144473,6096
80,177110,5574
70,180715,4023
60,180774,3401
50,196728,4408
40,491184,17510
30,1306807,16648
20,1340192,33395
10,2567067,53437
5,2661532,36621
