RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,104763,78088.39,1778.225,,,,,,,6123.968
100,1,1044,1269.472,2.070,,,,,,,
100,2,1134,1323.472,1.811,,,,,,,
100,3,822,996.571,2.040,,,,,,,
100,4,687,885.688,3.909,,,,,,,
100,5,,,,,,,,,,
100,6,1394,1683.517,1.732,,,,,,,
90,0,144148,158644.6,32894.76,6044,40138.70,48.272,1,11615.25,0.000,20342.16
90,1,1824,2267.973,2.810,,,,,,,
90,2,1465,2054.392,4.257,37,242.412,7.761,,,,
90,3,1398,1657.572,1.543,2,14.455,3.208,,,,
90,4,1030,1292.949,3.124,,,,,,,
90,5,608,813.613,3.424,,,,,,,
90,6,668,718.279,1.330,,,,,,,
80,0,176698,200842.7,149552.1,5524,36870.59,202.523,3,38156.48,1388457,43127.35
80,1,2047,2475.637,1.958,,,,,,,
80,2,1340,1608.917,1.798,,,,,,,
80,3,1798,2343.672,3.321,,,,,,,
80,4,1150,1539.821,3.935,8,82.134,81.676,,,,
80,5,1219,1484.455,1.862,,,,,,,
80,6,716,783.687,0.954,,,,,,,
70,0,180235,206833.1,205626.1,3969,25701.31,12.467,5,58297.77,15592798,53465.53
70,1,3956,3938.340,33.079,,,,,,,
70,2,1731,2138.938,2.160,,,,,,,
70,3,1655,2163.572,2.042,6,42.291,2.491,,,,
70,4,1571,2013.099,2.304,16,101.999,1.327,,,,
70,5,1281,1605.514,2.056,,,,,,,
70,6,708,734.350,0.601,,,,,,,
60,0,180412,211088.6,334287.3,3353,21609.58,11.324,5,41527.52,17056728,58249.97
60,1,1070,1232.739,3.131,,,,,,,
60,2,757,918.896,2.142,,,,,,,
60,3,3892,4071.422,46.150,,,,,,,
60,4,1706,2169.124,1.413,,,,,,,
60,5,1611,2044.168,2.133,,,,,,,
60,6,1230,1652.888,2.984,31,204.152,4.541,,,,
50,0,196424,234190.6,805580.7,4361,28556.17,25.930,3,27989.97,4368885,59740.18
50,1,1807,2237.598,1.904,,,,,,,
50,2,796,953.224,1.523,,,,,,,
50,3,754,822.050,2.556,,,,,,,
50,4,,,,,,,,,,
50,5,2001,2627.067,2.483,,,,,,,
50,6,1506,1780.055,1.419,,,,,,,
40,0,490539,567273.5,1026116,17462,118210.9,232.793,4,29472.31,1639742,133470.7
40,1,2158,2621.827,20.852,,,,,,,
40,2,1194,1464.819,1.896,8,55.465,2.801,,,,
40,3,1367,1640.920,1.489,,,,,,,
40,4,697,954.517,4.248,,,,,,,
40,5,623,635.429,2.842,,,,,,,
40,6,142,231.493,2.948,9,58.639,1.847,,,,
30,0,1306477,1384223,3924976,16593,107792.7,4864.721,3,27008.60,20174214,484924.3
30,1,2159,2671.419,24.205,,,,,,,
30,2,862,1078.739,1.880,,,,,,,
30,3,1783,2234.063,1.863,,,,,,,
30,4,858,1043.508,0.732,,,,,,,
30,5,360,522.479,4.161,8,69.894,24.743,,,,
30,6,187,204.168,0.425,,,,,,,
20,0,1339975,1551620,1642559,33334,218088.8,2010.951,3,25466.29,486535.0,507544.0
20,1,2766,3808.915,5.373,,,,,,,
20,2,2369,3128.993,12.354,,,,,,,
20,3,2160,2716.558,28.246,9,61.856,2.527,,,,
20,4,2717,3362.200,4.997,,,,,,,
20,5,1380,1909.626,2.950,36,234.672,3.537,,,,
20,6,588,734.555,2.429,,,,,,,
10,0,2566655,2883888,221693.4,53381,347628.0,9415.615,5,33972.22,28513.86,975293.9
10,1,555,770.952,2.310,16,101.211,1.023,,,,
10,2,174,262.470,3.804,,,,,,,
10,3,4430,6064.059,17.707,,,,,,,
10,4,4371,5392.560,18.289,,,,,,,
10,5,4024,4961.705,8.197,,,,,,,
10,6,1312,1854.851,4.739,32,247.265,31.141,,,,
5,0,2661059,3056850,3142311,36562,228114.5,4288.000,6,31762.38,234853.0,1150053
5,1,1761,2162.391,1.592,,,,,,,
5,2,3076,4449.883,39.067,,,,,,,
5,3,3410,4140.265,7.850,,,,,,,
5,4,2787,3427.081,5.225,,,,,,,
5,5,1269,1606.485,2.876,,,,,,,
5,6,342,488.042,2.087,16,101.833,0.926,,,,
