RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679254,123
90,690474,1552
80,700011,2166
70,718832,9979
60,780313,47829
50,889959,77688
40,1009489,125625
30,1183406,176843
20,1279145,197192
10,1398826,250403
5,1472891,250078
