RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100836,0
90,152734,42928
80,163799,50294
70,185250,59521
60,173298,62970
50,231711,71608
40,1414658,161633
30,1638156,244742
20,1632828,245271
10,1788663,255896
5,2267460,314408
