RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.25,1.95,0:04.21,53576,732989,283733,60790
90,2.33,1.71,0:04.11,7,786559,390974,282548
80,2.31,1.75,0:04.13,7,786559,444081,283278
70,2.30,1.74,0:04.11,12,786562,493482,283944
60,2.35,2.56,0:05.16,175,995646,564495,498280
50,2.38,2.80,0:05.48,142,1048584,565392,551160
40,2.45,2.27,0:05.04,17,1048710,565592,562699
30,2.44,2.17,0:04.93,17,1048710,565593,562753
20,2.52,2.06,0:04.91,18,1048708,565593,562866
10,2.56,1.87,0:04.76,17,1048710,565590,562942
5,2.58,1.83,0:04.72,17,1048709,565592,562980
