RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.03,3.57,0:05.72,116928,931858,564413,493362
90,2.19,4.26,0:06.50,278024,770765,564553,501350
80,2.09,3.64,0:05.82,135593,913200,565609,563075
70,2.23,4.07,0:06.35,249844,798952,565617,563139
60,2.18,3.43,0:05.67,135999,912800,565606,563126
50,2.28,3.28,0:05.61,133670,915133,565612,563152
40,2.38,3.11,0:05.53,136808,911998,565620,563137
30,2.34,3.15,0:05.51,149641,899168,565618,563111
20,2.37,3.34,0:05.74,196958,851853,565619,563154
10,2.39,3.00,0:05.41,150032,898783,565620,563149
5,2.61,2.70,0:05.35,136221,912595,565619,563152
