RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,599835,799878.6,121799.8,1964,13421.98,3.570,,,,38407.93
100,1,7540,11478.04,117.824,,,,,,,
100,2,6223,9191.446,1140.788,,,,,,,
100,3,6665,10129.23,63.936,,,,,,,
100,4,7199,10737.14,364.793,,,,,,,
90,0,1048913,1635854,5201144,43,302.586,30.297,16,307151.7,61309038,544825.3
90,1,7579,12225.03,82.352,,,,,,,
90,2,8701,13446.95,57.715,,,,,,,
90,3,9973,14580.88,322.304,,,,,,,
90,4,9975,14888.42,253.529,,,,,,,
80,0,1048849,1687933,28798515,47,354.135,43.126,16,218493.4,36122763,568301.5
80,1,9590,15617.80,104.007,16,120.451,48.730,,,,
80,2,9244,14510.03,44.267,8,78.156,70.396,,,,
80,3,8977,14006.51,63.249,31,197.645,5.443,,,,
80,4,8475,12801.52,48.861,,,,,,,
70,0,1048852,1655580,3079586,47,350.049,44.573,16,304819.7,64897468,544904.1
70,1,9250,14338.62,47.479,16,125.098,40.138,,,,
70,2,9470,14153.03,54.506,6,55.647,30.904,,,,
70,3,10268,15739.26,104.965,30,183.613,1.099,,,,
70,4,9022,13669.76,39.860,3,43.079,215.868,,,,
60,0,1048853,1716112,76605125,49,372.621,34.896,8,94785.41,19794692,567802.5
60,1,9940,15073.87,19823.48,16,121.762,42.914,,,,
60,2,9408,14621.58,72.955,29,178.459,3.925,,,,
60,3,9015,13927.17,43.138,,,,,,,
60,4,8463,13127.87,52.665,,,,,,,
50,0,1048942,1629683,2061472,47,355.571,45.316,13,301828.5,160015642,521800.6
50,1,8970,13604.80,55.704,,,,,,,
50,2,9720,15153.70,41.624,,,,,,,
50,3,11364,17686.97,1047.261,,,,,,,
50,4,10126,15369.57,61.315,,,,,,,
40,0,1048992,1651202,1002182,47,363.345,52.205,10,213939.8,43425846,517225.1
40,1,8766,13993.14,55.614,16,107.106,6.585,,,,
40,2,9203,13884.02,70.402,,,,,,,
40,3,8448,13193.33,74.729,,,,,,,
40,4,9819,15159.80,128.592,,,,,,,
30,0,1048980,1676170,19184681,47,351.936,36.755,5,64142.69,43703063,527950.0
30,1,8449,13877.54,59.350,15,119.297,52.519,,,,
30,2,8973,14998.93,60.610,32,196.943,2.740,,,,
30,3,10401,15341.10,240.351,,,,,,,
30,4,9951,16095.25,1019.767,,,,,,,
20,0,1048938,1695072,1851075,47,319.295,31.740,2,20028.95,1156437,522430.8
20,1,9380,14686.29,87.760,,,,,,,
20,2,9145,14912.80,114.236,30,185.288,4.023,,,,
20,3,9949,15338.99,1102.337,,,,,,,
20,4,10500,16251.19,83.511,,,,,,,
10,0,1048869,1703306,1056977,43,297.510,25.101,1,8182.085,0.000,516997.2
10,1,7818,11956.57,149.267,,,,,,,
10,2,8144,12697.01,100.411,8,60.053,4.004,,,,
10,3,8129,11697.16,90.470,,,,,,,
10,4,8786,13430.97,44.286,,,,,,,
5,0,1048965,1719127,1289314,47,355.737,32.820,,,,518406.1
5,1,7729,12019.34,33.484,16,120.631,44.654,,,,
5,2,7500,11340.21,311.494,,,,,,,
5,3,9141,13487.07,95.470,,,,,,,
5,4,7767,11510.76,701.074,,,,,,,
