RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.65,2.17,0:04.84,45418,578114,306402,195574
90,2.88,4.62,0:13.11,16,1002177,3039990,2840827
80,2.97,4.93,0:14.63,15,1011272,2869965,2841182
70,2.87,5.78,0:15.36,19,1011141,3255417,2805476
60,2.85,6.23,0:15.87,19,1011218,3804483,2812509
50,2.82,7.16,0:16.73,15,1009804,4296436,2816014
40,2.64,8.24,0:17.71,19,1008567,4564699,2822782
30,2.66,8.27,0:17.80,19,1005243,4813316,2791188
20,2.75,9.42,0:18.91,15,1008277,5140013,2831599
10,2.73,10.07,0:19.62,15,1008191,5384550,2835768
5,2.87,8.17,0:16.20,20,1001500,4392895,2270132
