RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.50,0.12,0:03.62,0,100590,0,0
90,3.55,0.54,0:04.10,38499,103856,52288,41591
80,3.56,0.65,0:04.21,50199,102754,68880,54372
70,3.51,0.93,0:04.45,73389,123488,89831,79479
60,3.51,0.87,0:04.38,70144,108492,77841,75547
50,3.58,1.10,0:04.70,92382,154643,112540,108081
40,3.68,3.23,0:07.50,161482,977580,595226,529588
30,3.71,4.40,0:08.85,262674,1120064,709308,774806
20,3.54,4.55,0:08.85,265181,1117558,709379,778939
10,3.81,4.48,0:09.05,265550,1176357,730513,817436
5,4.26,5.28,0:10.56,329701,1562060,815052,1238337
