RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100882,0
90,169125,3327
80,187543,2817
70,196360,1950
60,202026,898
50,223177,2418
40,1309742,16698
30,1650556,276
20,1658960,87
10,1756679,49439
5,2169784,40003
