RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,100619,76008.61,13781.72,,,,,,,6120.753
100,1,1357,1647.617,1.634,,,,,,,
100,2,412,615.797,2.351,,,,,,,
100,3,636,836.162,1.170,,,,,,,
100,4,754,1011.398,3.364,,,,,,,
90,0,147985,258939.9,84174.71,3274,51870.12,129.922,2,61508.94,4276432,35478.47
90,1,426,469.944,0.386,,,,,,,
90,2,640,915.344,2.437,,,,,,,
90,3,2334,3065.637,9.717,,,,,,,
90,4,1371,1787.569,2.273,,,,,,,
80,0,161881,284766.4,233010.4,2765,47130.97,125.491,4,111334.4,4030033,42439.48
80,1,926,1185.850,3.210,,,,,,,
80,2,140,300.005,0.268,,,,,,,
80,3,2464,3071.664,4.854,,,,,,,
80,4,1843,2363.603,3.154,8,131.012,19.834,,,,
70,0,166194,292662.6,98516.08,1897,29646.00,20.779,5,153608.0,14239619,47821.99
70,1,1328,1968.052,5.198,29,420.567,5.145,,,,
70,2,567,1217.841,9.141,16,226.603,1.912,,,,
70,3,1365,1627.335,2.136,,,,,,,
70,4,3919,4213.398,37.682,,,,,,,
60,0,168386,296392.8,136856.6,846,13623.95,27.992,6,141308.7,56252832,51487.92
60,1,1663,2073.413,2.438,,,,,,,
60,2,670,1238.974,7.316,16,229.561,3.455,,,,
60,3,1389,1945.368,40.325,,,,,,,
60,4,908,1128.727,2.022,,,,,,,
50,0,189116,337741.7,1078409,2365,37466.47,136.880,5,148774.0,40578530,55780.60
50,1,1566,1976.847,2.894,8,124.380,4.094,,,,
50,2,313,518.825,0.531,,,,,,,
50,3,1302,1532.952,2.069,,,,,,,
50,4,3895,4114.946,41.872,,,,,,,
40,0,1214690,1589303,1089732,16642,362567.2,14012.87,6,137691.7,85447403,284604.3
40,1,1709,2250.999,2.032,,,,,,,
40,2,1320,1863.259,3.014,,,,,,,
40,3,4071,5259.039,7.072,,,,,,,
40,4,2367,3021.962,8.387,,,,,,,
30,0,1381520,2212931,2710626,223,5215.648,109.791,9,156497.8,94563658,530756.4
30,1,4162,5642.872,266.480,16,230.474,2.763,,,,
30,2,632,1456.567,12.053,29,428.298,9.290,,,,
30,3,4991,7116.488,15.810,,,,,,,
30,4,2906,3827.615,5.216,,,,,,,
20,0,1382496,2246199,2549769,33,719.775,107.049,7,111694.7,1932269,544215.7
20,1,1894,2573.940,2.004,,,,,,,
20,2,455,847.612,2.331,,,,,,,
20,3,1650,2272.898,2.209,,,,,,,
20,4,129,148.164,2.425,,,,,,,
10,0,1484702,3157148,6142357,49385,842645.4,38285.60,6,112546.9,2473034,546652.4
10,1,605,738.316,2.818,,,,,,,
10,2,2070,2875.107,2.703,,,,,,,
10,3,5127,7409.534,113.973,16,233.916,4.006,,,,
10,4,3755,4730.753,26.203,,,,,,,
5,0,1892881,3504899,506953.4,39948,676540.4,39506.91,8,105972.7,4214353,784784.3
5,1,1313,1561.330,1.445,,,,,,,
5,2,351,726.895,1.755,,,,,,,
5,3,314,374.096,0.357,,,,,,,
5,4,3067,3539.717,20.145,,,,,,,
