RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679205,103
90,690436,1591
80,697242,2006
70,715437,8304
60,780738,46864
50,893783,78616
40,1006129,122980
30,1184100,181852
20,1281065,202083
10,1399470,339296
5,1470881,243145
