RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.76,0.12,0:02.13,0,100521,0,0
90,3.97,0.39,0:02.41,276,147200,50651,45028
80,3.95,0.49,0:02.48,654,159426,64561,53222
70,4.02,0.43,0:02.53,248,165202,70583,62634
60,4.04,0.43,0:02.51,312,168034,70784,68903
50,4.19,0.61,0:02.68,5492,215458,97484,79373
40,4.86,2.08,0:03.74,10603,1160676,576602,266562
30,4.61,3.48,0:04.39,1386,1367002,700085,750062
20,4.74,3.03,0:04.24,445,1383324,709343,773356
10,5.13,2.85,0:04.36,4306,1386461,711667,780682
5,5.82,2.91,0:04.74,4108,1388934,712043,781462
