RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.52,0.11,0:03.63,0,100590,0,0
90,3.57,0.25,0:03.85,882,140767,44386,42289
80,3.52,0.34,0:03.90,4066,153367,60316,55116
70,3.58,0.33,0:03.94,4743,163189,74475,66630
60,3.54,0.43,0:04.00,6553,172087,77997,75637
50,3.59,0.72,0:04.34,31170,217599,113745,106440
40,3.88,1.86,0:05.85,17660,1093450,549638,580480
30,4.05,2.07,0:06.30,2857,1379614,709009,764476
20,3.91,2.16,0:06.26,32,1382707,709361,776508
10,4.11,2.03,0:06.30,1937,1387793,712853,778582
5,4.14,3.60,0:07.90,82327,1811103,821493,1237601
