RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99197,135056.0,260893.1,,,,,,,6931.609
100,1,1664,3154.280,214.995,,,,,,,747.372
100,2,1961,4461.759,464.262,,,,,,,1488.931
100,3,5630,8924.752,37.784,,,,,,,
100,4,5229,8475.369,34.392,,,,,,,
90,0,119028,190768.7,81655.99,65,534.179,41.825,2,59083.89,314321120,36232.40
90,1,19278,54106.37,12589.21,17,162.899,75.612,2,48744.91,632095794,31389.57
90,2,17253,52036.98,19220.48,,,,2,52123.80,760975991,31438.24
90,3,6819,10676.87,21.014,,,,,,,
90,4,5998,9399.486,40.822,,,,,,,
80,0,119692,198976.1,113191.4,48,365.724,42.949,4,74326.88,97979915,40921.92
80,1,26577,70861.21,27871.93,,,,1,32181.35,0.000,39669.78
80,2,20328,60129.24,38256.92,16,138.797,63.874,1,32852.85,0.000,35418.44
80,3,5254,7538.946,39.174,26,186.938,32.852,,,,
80,4,5329,8817.975,25.636,,,,,,,
70,0,119806,203357.4,66417.83,73,542.137,31.929,5,62384.84,26109763,42618.21
70,1,29661,75054.46,17197.62,69,1178.134,140.849,2,27030.96,31514368,40629.22
70,2,22913,66039.28,42239.25,,,,2,27120.23,31251761,38586.70
70,3,6139,9404.780,25.637,,,,,,,
70,4,7237,10617.24,123.247,,,,,,,
60,0,123915,215014.8,1046412,148,1746.068,101.334,4,58375.72,94805772,48962.54
60,1,26776,80305.73,16979.84,71,606.868,48.455,2,44977.19,53268745,47364.33
60,2,45579,95975.90,39604.84,433,7283.939,131.594,2,45859.31,59802149,46997.61
60,3,8312,12870.47,401.874,,,,,,,
60,4,8768,14018.91,42.499,16,133.492,49.082,,,,
50,0,173751,259694.4,108280.2,465,6090.108,120.851,3,40760.59,48853464,56630.86
50,1,42291,95472.60,57189.71,164,1892.099,100.490,2,63355.15,171997032,47803.35
50,2,73068,123794.5,930771.8,518,8616.638,129.709,2,60926.22,200049363,53493.33
50,3,5899,8709.052,176.560,,,,,,,
50,4,7479,11143.03,1096.083,,,,,,,
40,0,413585,688458.4,6368618,1100,7724.630,22.421,8,99811.95,15409883,274248.2
40,1,295107,534618.0,1137804,722,5125.013,19.807,5,67081.66,1877799,268257.9
40,2,297655,529901.3,2171357,660,4636.716,22.370,9,178013.1,91686890,266879.7
40,3,8125,12530.74,82.785,,,,,,,
40,4,8239,12303.82,33.127,,,,,,,
30,0,442640,819658.8,3740621,112,855.108,26.510,4,53609.35,44420532,354563.7
30,1,326457,619995.0,1727459,,,,1,20467.90,0.000,321973.0
30,2,315510,627025.7,2610041,76,526.285,14.613,1,19996.65,0.000,325110.3
30,3,7460,12023.49,28.594,,,,,,,
30,4,7459,11690.06,33.025,16,123.116,51.384,,,,
20,0,449683,907312.2,2859474,103,763.660,26.278,4,44581.53,10187404,411665.0
20,1,325954,726378.5,5562246,3,74.547,220.061,1,16205.13,0.000,389887.2
20,2,327106,717196.9,3277343,17,153.547,76.338,1,15004.82,0.000,382522.5
20,3,7494,11743.15,304.861,31,179.904,0.854,,,,
20,4,8255,12714.28,35.119,,,,,,,
10,0,458248,1050193,8954576,1304,8071.047,6.793,8,77238.17,10556494,502986.1
10,1,331225,869846.2,2284720,1568,9592.324,4.746,2,27128.97,3338021,476285.8
10,2,333831,870616.4,5960988,1991,12022.48,5.752,5,58612.02,3749650,476297.7
10,3,7552,11838.03,104.233,30,181.605,0.830,,,,
10,4,7478,11727.40,1485.944,,,,,,,
5,0,497024,1392498,5234391,10515,55055.25,1073.425,5,29933.68,535886.1,619914.8
5,1,370130,1211553,3461660,10164,42685.00,11147.35,2,13711.86,391025.9,598884.4
5,2,372816,1210586,6386957,10650,51212.53,1820.947,2,14199.01,219243.1,595251.2
5,3,12565,21132.84,92.948,28,194.363,23.542,,,,
5,4,12509,20856.05,144.321,,,,,,,
