RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
100,0,99083,71755.97,2063.768,,,,,,,,,,,99083,2908.972,11.429
100,1,1250,1505.165,2.281,,,,,,,,,,,1250,67.661,0.000
100,2,1016,1005.192,0.288,,,,,,,,,,,1016,32.620,0.000
100,3,589,806.478,2.109,,,,,,,,,,,589,21.882,0.000
100,4,482,712.418,0.722,,,,,,,,,,,482,24.423,0.000
90,0,116937,171761.4,26894.11,11244,82530.95,243.666,2,16421.22,1052271,,17800,688.244,10.373,116937,3467.550,44.707
90,1,19971,123577.3,1949.647,14140,103608.0,533.573,,,,,19220,663.096,222.293,19971,674.243,0.080
90,2,16702,142363.1,1543.246,14900,115632.8,731.296,,,,,15621,743.749,4.905,16702,757.571,2.972
90,3,366,413.349,4.515,,,,,,,,,,,366,15.022,0.000
90,4,1557,2131.526,7.887,,,,,,,,,,,1557,98.552,0.342
80,0,118419,190421.7,22582.35,13779,97658.55,592.542,4,31398.68,381089.2,,19162,721.666,15.789,118419,3676.092,39.839
80,1,23530,141743.4,2803.692,16607,119100.0,1722.232,,,,,22365,938.874,21.546,23530,827.929,4.571
80,2,20307,148298.5,243240.1,15809,120134.7,1945.040,,,,,19324,859.832,5.821,20307,821.360,299.463
80,3,281,374.799,2.140,,,,,,,,,,,281,10.721,0.000
80,4,1376,1931.908,6.865,,,,,,,,,,,1376,75.934,0.196
70,0,119530,223431.5,56393.62,18340,128172.2,1357.542,5,39773.93,1220666,,20401,835.287,6.628,119530,4387.852,69.828
70,1,25548,163061.6,2574.225,19633,138631.3,914.505,,,,,23921,1436.267,88.910,25548,861.390,0.090
70,2,34075,174341.8,18224.81,18906,137435.3,2817.731,,,,,27608,1239.163,31.567,34075,1258.064,15.332
70,3,732,1087.874,2.628,,,,,,,,,,,732,26.246,0.000
70,4,998,1368.972,1.754,,,,,,,,,,,998,36.204,0.000
60,0,120415,236853.0,30547.87,20142,139019.8,986.478,6,37381.89,3455739,,20900,764.746,9.626,120415,3865.706,52.652
60,1,25460,185943.9,1548.995,23238,160877.2,780.090,1,8912.717,0.000,,24567,842.472,3.114,25460,877.020,1.753
60,2,31136,171846.8,5933.298,20710,142089.4,581.390,1,25142.45,0.000,,26721,1041.392,44.449,31136,1083.453,6.292
60,3,790,1117.532,2.283,,,,,,,,,,,790,43.423,0.277
60,4,1021,1421.279,2.115,,,,,,,,,,,1021,37.166,0.000
50,0,131835,255225.8,52495.75,20613,143781.8,509.114,4,32640.75,27883810,,26715,1036.397,67.674,131835,4230.423,115.878
50,1,45051,207390.9,16278.68,24115,168508.2,2123.031,1,15836.78,0.000,,34400,1368.068,40.777,45051,1472.584,10.547
50,2,60413,229094.2,72483.31,23535,170140.4,5974.732,,,,,42151,1909.630,540.061,60413,2445.560,898.458
50,3,1146,1520.267,1.635,,,,,,,,,,,1146,42.255,0.000
50,4,1721,2398.422,2.404,,,,,,,,,,,1721,76.946,0.121
40,0,462026,822451.2,553393.3,54771,417164.5,11495.74,5,26442.95,212312.5,,211435,35034.34,16768.50,462026,15747.54,464.530
40,1,340669,818752.8,2080121,66828,501896.1,6898.059,1,12414.31,0.000,,197758,38763.10,27857.77,340669,11755.83,1318.041
40,2,363341,980866.8,1591395,63405,517139.1,2284023,1,28210.66,0.000,,202310,16107.00,24443.64,363341,16478.24,3487.764
40,3,1075,1422.320,1.063,,,,,,,,,,,1075,39.636,0.000
40,4,896,1323.058,2.092,,,,,,,,,,,896,32.818,0.000
30,0,540548,1185110,4790332,87067,658848.4,12029.27,5,19338.24,48497.45,,268208,62506.15,42298.94,540548,18772.55,40253.51
30,1,418327,1100373,811440.5,86131,660171.5,46783.41,1,14471.32,0.000,,248225,81819.49,36642.17,418327,14426.85,579.306
30,2,397673,1280323,1552864,77677,671366.5,48262.48,,,,,223200,24712.45,69207.48,397673,20137.13,3218.736
30,3,1279,1790.406,2.016,4,28.580,4.408,,,,,24,0.811,0.000,1279,49.354,0.000
30,4,865,1062.166,1.737,,,,,,,,,,,865,52.338,0.309
20,0,544611,1304047,1164525,101914,762417.7,80933.82,5,31431.66,4140696,,273379,67479.83,33797.43,544611,18946.96,1106.591
20,1,418747,1109748,1047484,86682,670443.8,32210.63,1,10127.06,0.000,,246372,73433.72,52626.95,418747,14434.83,643.554
20,2,414510,1357333,2547862,82440,720284.5,168060.2,,,,,231631,26261.12,18597.76,414510,21027.02,4699.968
20,3,951,1283.543,2.055,,,,,,,,,,,951,34.645,0.000
20,4,2178,3096.172,31.096,,,,,,,,,,,2178,80.280,0.001
10,0,546779,1411262,1442349,108696,816745.1,24288.30,6,38270.62,6003158,,279862,102000.5,53434.19,546779,18676.85,10002.06
10,1,419297,1171752,699135.4,87470,682905.5,35078.61,1,10818.29,0.000,,250770,101843.0,71293.64,419297,14213.40,274.750
10,2,420185,1323930,2559012,81627,698529.5,123901.4,1,11994.31,0.000,,234494,24430.02,32687.96,420185,21117.79,16348.54
10,3,553,783.718,2.164,6,41.414,2.490,,,,,9,0.291,0.000,553,25.646,0.037
10,4,515,644.575,1.349,,,,,,,,,,,515,19.020,0.000
5,0,565279,1502473,1546671,113457,852253.1,292551.5,7,28938.18,146310.5,,293854,129191.9,73292.85,565279,19191.66,1034.124
5,1,437435,1265075,763530.5,90595,710502.3,18725.97,,,,,266582,128449.9,197657.1,437435,15190.75,313.924
5,2,432886,1394894,11000963,82865,715866.2,57008.25,,,,,242813,35087.02,87349.02,432886,21460.43,26785.05
5,3,2376,3313.204,9.836,,,,,,,,,,,2376,87.810,0.000
5,4,2572,3452.847,5.394,,,,,,,,,,,2572,126.811,0.550
