RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.11,3.47,0:05.74,116539,932247,564450,495566
90,2.02,3.50,0:05.67,117306,931483,564421,493707
80,2.20,3.51,0:05.83,135282,913511,565609,563079
70,2.24,3.45,0:05.75,136728,912068,565613,563154
60,2.21,3.44,0:05.71,138690,910109,565611,563141
50,2.34,3.21,0:05.63,130897,917906,565620,563163
40,2.41,3.07,0:05.53,133242,915564,565620,563136
30,2.32,3.13,0:05.49,132902,915907,565618,563180
20,2.43,2.94,0:05.42,137481,911331,565619,563147
10,2.45,2.90,0:05.38,131277,917538,565619,563145
5,2.54,2.75,0:05.32,137514,911302,565619,563153
