RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.71,1.29,0:04.00,14523,704879,197058,16007
90,2.52,2.26,0:04.80,36,529724,534452,512768
80,2.59,2.31,0:04.91,15,529726,534641,531530
70,2.35,2.43,0:04.79,15,529724,534638,531530
60,2.46,2.27,0:04.74,15,529722,534636,531534
50,2.57,2.13,0:04.71,15,529727,534641,531539
40,2.55,2.12,0:04.68,15,529727,534642,531545
30,2.53,2.10,0:04.63,15,529722,534642,531543
20,2.50,2.20,0:04.70,15,529724,534644,531553
10,2.75,1.81,0:04.57,15,529723,534636,531550
5,2.61,1.96,0:04.58,15,529721,534643,531560
