RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.77,0.11,0:02.13,0,100521,0,0
90,3.95,0.42,0:02.41,261,147149,50590,44888
80,4.04,0.45,0:02.50,382,160044,65591,53007
70,4.02,0.44,0:02.52,231,166272,70698,62776
60,3.95,0.47,0:02.49,279,168111,70795,68676
50,4.19,0.59,0:02.66,4808,212311,95633,78831
40,4.89,1.92,0:03.69,6949,1231965,611017,261847
30,4.72,3.42,0:04.41,1038,1354500,692832,749757
20,4.72,2.92,0:04.17,463,1383150,708901,772793
10,5.04,3.01,0:04.40,3769,1387264,712011,780088
5,5.83,2.85,0:04.71,2600,1384632,710965,778800
