RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.17,0.93,0:03.14,1401,698907,186712,8272
90,2.32,1.82,0:04.33,32843,753723,380069,282928
80,2.33,1.82,0:04.33,32813,753755,443916,283836
70,2.24,1.91,0:04.34,32808,753766,490809,284518
60,2.31,3.19,0:05.63,72331,924047,564473,497916
50,2.34,3.47,0:05.94,80812,967915,565392,552074
40,2.43,2.99,0:05.55,85425,963302,565585,563025
30,2.43,4.35,0:06.92,191327,857399,565584,563021
20,2.44,2.87,0:05.44,82367,966360,565575,563022
10,2.53,2.86,0:05.54,94713,954014,565588,563021
5,2.53,2.79,0:05.49,94403,954324,565585,563015
