RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100843,0
90,142516,37994
80,153217,50223
70,197677,73350
60,184623,70059
50,250406,90793
40,1289041,163345
30,1599582,250509
20,1601623,251633
10,1671387,255945
5,2227244,319351
