RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.75,0.11,0:02.11,0,100521,0,0
90,3.97,0.93,0:02.66,41445,107987,59903,45943
80,3.96,1.02,0:02.73,46027,113104,69652,53397
70,4.01,1.25,0:02.90,58139,123670,79231,64589
60,4.06,1.22,0:02.89,63046,108673,72718,69107
50,4.20,1.49,0:03.11,71365,171734,109536,84628
40,5.26,3.93,0:04.95,141856,1031585,591554,354939
30,5.12,6.29,0:06.34,240301,1055696,664441,733125
20,4.46,6.74,0:06.42,248369,1132805,708149,790239
10,4.31,7.17,0:06.54,266446,1116227,709736,799902
5,5.17,6.84,0:06.89,261054,1136916,721485,801587
