RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,8.14,0.31,0:01.83,42,101118,0,90
90,7.48,0.99,0:01.87,513,155191,0,42067
80,8.00,0.78,0:01.93,394,165532,0,49887
70,8.11,0.73,0:01.96,562,167320,0,60961
60,7.92,0.84,0:01.94,843,211554,0,70339
50,8.50,1.10,0:02.08,2500,314836,0,83863
40,10.00,4.13,0:02.85,5577,994518,0,404835
30,9.29,5.79,0:03.04,1146,1080942,0,554979
20,9.62,6.52,0:03.30,40338,1156740,0,602407
10,11.16,7.29,0:03.65,28605,1248868,0,658379
5,12.22,13.67,0:04.99,40167,2396037,0,934420
