RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679349,122
90,694640,1586
80,697903,1984
70,720003,9188
60,785645,39120
50,898481,76567
40,1036676,129841
30,1210560,188623
20,1343975,195661
10,1493062,242096
5,1573173,249325
