RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,679008,441942.1,42411.09,113,918.951,13.390,,,,
100,1,2245,2790.264,17.181,,,,,,,
100,2,1219,1603.417,2.376,,,,,,,
100,3,1952,2457.336,2.822,,,,,,,
100,4,1512,1907.091,3.534,,,,,,,
90,0,689323,478569.2,731112.6,1572,12134.61,18.439,,,,
90,1,1590,1953.209,1.838,,,,,,,
90,2,314,614.099,1.270,,,,,,,
90,3,873,1129.362,3.782,,,,,,,
90,4,2303,3018.925,8.506,2,35.683,8.832,,,,
80,0,692490,491443.5,21875956,1968,16016.73,41.953,2,68258.10,143520171,
80,1,1460,2024.544,37.597,,,,,,,
80,2,560,910.938,3.752,,,,,,,
80,3,4216,4953.310,255.489,,,,,,,
80,4,3510,4196.572,17.710,,,,,,,
70,0,714509,567185.6,764964.4,9178,73592.07,337.077,9,299796.7,168355904,
70,1,1955,2342.435,1.872,,,,,,,
70,2,992,1406.302,2.451,,,,,,,
70,3,1814,2261.348,2.833,5,59.130,31.979,,,,
70,4,1370,1514.241,1.875,,,,,,,
60,0,780742,947245.4,1930997,39100,403200.7,17408.13,10,317358.8,540016732,
60,1,2567,3163.098,7.070,,,,,,,
60,2,591,984.144,3.482,,,,,,,
60,3,2163,2790.204,25.258,,,,,,,
60,4,1462,1694.999,3.295,,,,,,,
50,0,891302,1373747,2225055,76559,745498.1,70407.15,15,478780.3,385789145,
50,1,4091,4440.746,21.889,,,,,,,
50,2,1273,1774.244,2.250,,,,,,,
50,3,3799,4882.969,20.272,,,,,,,
50,4,2290,2952.763,17.629,,,,,,,
40,0,1021964,2019508,7818205,129830,1271339,282145.5,17,599803.0,619670685,
40,1,6697,7222.876,319.039,,,,,,,
40,2,1723,2361.722,1.949,,,,,,,
40,3,4828,6164.010,25.188,,,,,,,
40,4,3979,4803.942,10.796,,,,,,,
30,0,1166346,2771748,2255629,188612,1834990,394694.2,16,489261.7,579472414,
30,1,494,701.322,8.164,,,,,,,
30,2,1452,2174.674,4.358,,,,,,,
30,3,5230,7194.177,38.641,,,,,,,
30,4,4140,5213.433,10.921,,,,,,,
20,0,1258088,3139400,4852234,195645,1931701,65774109,17,475608.8,317741468,
20,1,2573,3120.616,5.223,,,,,,,
20,2,500,951.899,0.882,,,,,,,
20,3,8994,10351.81,191.662,,,,,,,
20,4,4375,5770.619,18.031,,,,,,,
10,0,1372679,3826935,4196733,242080,2385049,1097136,12,195619.9,84415670,
10,1,3325,4329.099,15.636,,,,,,,
10,2,682,1203.911,2.662,,,,,,,
10,3,3232,4256.401,14.158,,,,,,,
10,4,1631,2113.590,2.777,,,,,,,
5,0,1445565,3999309,14564938,249316,2434565,1432500,6,124961.0,105304510,
5,1,4220,5317.606,73.034,4,59.938,56.407,,,,
5,2,1656,2322.064,1.693,,,,,,,
5,3,5128,6166.456,68.950,,,,,,,
5,4,2505,3265.900,7.133,,,,,,,
